"Plot Title: DO_05"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10718406, SEN S/N: 10718406)","Temp, °C (LGR S/N: 10718406, SEN S/N: 10718406)","Coupler Attached (LGR S/N: 10718406)","Coupler Detached (LGR S/N: 10718406)","Host Connected (LGR S/N: 10718406)","Stopped (LGR S/N: 10718406)","End Of File (LGR S/N: 10718406)"
454,07/03/21 04:00:00 AM,4.85,5.86,,,,,
455,07/03/21 04:15:00 AM,4.85,5.84,,,,,
456,07/03/21 04:30:00 AM,4.85,5.84,,,,,
457,07/03/21 04:45:00 AM,4.84,5.82,,,,,
458,07/03/21 05:00:00 AM,4.84,5.80,,,,,
459,07/03/21 05:15:00 AM,4.84,5.80,,,,,
460,07/03/21 05:30:00 AM,4.85,5.78,,,,,
461,07/03/21 05:45:00 AM,4.85,5.76,,,,,
462,07/03/21 06:00:00 AM,4.84,5.76,,,,,
463,07/03/21 06:15:00 AM,4.84,5.76,,,,,
464,07/03/21 06:30:00 AM,4.85,5.74,,,,,
465,07/03/21 06:45:00 AM,4.87,5.74,,,,,
466,07/03/21 07:00:00 AM,4.88,5.72,,,,,
467,07/03/21 07:15:00 AM,4.89,5.72,,,,,
468,07/03/21 07:30:00 AM,4.89,5.72,,,,,
469,07/03/21 07:45:00 AM,4.93,5.72,,,,,
470,07/03/21 08:00:00 AM,4.95,5.76,,,,,
471,07/03/21 08:15:00 AM,4.97,5.78,,,,,
472,07/03/21 08:30:00 AM,4.99,5.84,,,,,
473,07/03/21 08:45:00 AM,5.00,5.84,,,,,
474,07/03/21 09:00:00 AM,5.00,5.84,,,,,
475,07/03/21 09:15:00 AM,5.01,5.86,,,,,
476,07/03/21 09:30:00 AM,5.03,5.88,,,,,
477,07/03/21 09:45:00 AM,5.04,5.92,,,,,
478,07/03/21 10:00:00 AM,5.07,5.98,,,,,
479,07/03/21 10:15:00 AM,5.09,6.08,,,,,
480,07/03/21 10:30:00 AM,5.09,6.14,,,,,
481,07/03/21 10:45:00 AM,5.07,6.14,,,,,
482,07/03/21 11:00:00 AM,5.07,6.14,,,,,
483,07/03/21 11:15:00 AM,5.07,6.14,,,,,
484,07/03/21 11:30:00 AM,5.10,6.18,,,,,
485,07/03/21 11:45:00 AM,5.15,6.34,,,,,
486,07/03/21 12:00:00 PM,5.18,6.64,,,,,
487,07/03/21 12:15:00 PM,5.20,6.92,,,,,
488,07/03/21 12:30:00 PM,5.23,7.26,,,,,
489,07/03/21 12:45:00 PM,5.24,7.50,,,,,
490,07/03/21 01:00:00 PM,5.24,7.76,,,,,
491,07/03/21 01:15:00 PM,5.19,7.88,,,,,
492,07/03/21 01:30:00 PM,5.18,7.88,,,,,
493,07/03/21 01:45:00 PM,5.16,7.82,,,,,
494,07/03/21 02:00:00 PM,5.17,7.86,,,,,
495,07/03/21 02:15:00 PM,5.14,7.82,,,,,
496,07/03/21 02:30:00 PM,5.14,7.86,,,,,
497,07/03/21 02:45:00 PM,5.13,7.92,,,,,
498,07/03/21 03:00:00 PM,5.12,7.94,,,,,
499,07/03/21 03:15:00 PM,5.10,8.02,,,,,
500,07/03/21 03:30:00 PM,5.06,7.98,,,,,
501,07/03/21 03:45:00 PM,5.03,7.86,,,,,
502,07/03/21 04:00:00 PM,5.02,7.80,,,,,
503,07/03/21 04:15:00 PM,5.00,7.74,,,,,
504,07/03/21 04:30:00 PM,4.96,7.66,,,,,
505,07/03/21 04:45:00 PM,4.96,7.58,,,,,
506,07/03/21 05:00:00 PM,4.97,7.52,,,,,
507,07/03/21 05:15:00 PM,4.94,7.46,,,,,
508,07/03/21 05:30:00 PM,4.93,7.40,,,,,
509,07/03/21 05:45:00 PM,4.90,7.30,,,,,
510,07/03/21 06:00:00 PM,4.88,7.20,,,,,
511,07/03/21 06:15:00 PM,4.86,7.12,,,,,
512,07/03/21 06:30:00 PM,4.84,7.04,,,,,
513,07/03/21 06:45:00 PM,4.84,6.96,,,,,
514,07/03/21 07:00:00 PM,4.82,6.86,,,,,
515,07/03/21 07:15:00 PM,4.82,6.78,,,,,
516,07/03/21 07:30:00 PM,4.83,6.70,,,,,
517,07/03/21 07:45:00 PM,4.83,6.62,,,,,
518,07/03/21 08:00:00 PM,4.82,6.56,,,,,
519,07/03/21 08:15:00 PM,4.82,6.50,,,,,
520,07/03/21 08:30:00 PM,4.83,6.44,,,,,
521,07/03/21 08:45:00 PM,4.83,6.38,,,,,
522,07/03/21 09:00:00 PM,4.82,6.32,,,,,
523,07/03/21 09:15:00 PM,4.83,6.24,,,,,
524,07/03/21 09:30:00 PM,4.83,6.20,,,,,
525,07/03/21 09:45:00 PM,4.83,6.14,,,,,
526,07/03/21 10:00:00 PM,4.83,6.08,,,,,
527,07/03/21 10:15:00 PM,4.83,6.04,,,,,
528,07/03/21 10:30:00 PM,4.84,6.00,,,,,
529,07/03/21 10:45:00 PM,4.84,5.96,,,,,
530,07/03/21 11:00:00 PM,4.83,5.94,,,,,
531,07/03/21 11:15:00 PM,4.84,5.90,,,,,
532,07/03/21 11:30:00 PM,4.84,5.86,,,,,
533,07/03/21 11:45:00 PM,4.84,5.82,,,,,
534,07/04/21 12:00:00 AM,4.84,5.80,,,,,
535,07/04/21 12:15:00 AM,4.84,5.76,,,,,
536,07/04/21 12:30:00 AM,4.84,5.74,,,,,
537,07/04/21 12:45:00 AM,4.84,5.70,,,,,
538,07/04/21 01:00:00 AM,4.85,5.68,,,,,
539,07/04/21 01:15:00 AM,4.84,5.64,,,,,
540,07/04/21 01:30:00 AM,4.83,5.62,,,,,
541,07/04/21 01:45:00 AM,4.84,5.60,,,,,
542,07/04/21 02:00:00 AM,4.83,5.58,,,,,
543,07/04/21 02:15:00 AM,4.83,5.56,,,,,
544,07/04/21 02:30:00 AM,4.83,5.54,,,,,
545,07/04/21 02:45:00 AM,4.83,5.52,,,,,
546,07/04/21 03:00:00 AM,4.83,5.50,,,,,
547,07/04/21 03:15:00 AM,4.83,5.50,,,,,
548,07/04/21 03:30:00 AM,4.84,5.48,,,,,
549,07/04/21 03:45:00 AM,4.83,5.46,,,,,
550,07/04/21 04:00:00 AM,4.84,5.44,,,,,
551,07/04/21 04:15:00 AM,4.84,5.42,,,,,
552,07/04/21 04:30:00 AM,4.83,5.42,,,,,
553,07/04/21 04:45:00 AM,4.84,5.40,,,,,
554,07/04/21 05:00:00 AM,4.84,5.38,,,,,
555,07/04/21 05:15:00 AM,4.85,5.36,,,,,
556,07/04/21 05:30:00 AM,4.83,5.34,,,,,
557,07/04/21 05:45:00 AM,4.85,5.34,,,,,
558,07/04/21 06:00:00 AM,4.84,5.32,,,,,
559,07/04/21 06:15:00 AM,4.84,5.32,,,,,
560,07/04/21 06:30:00 AM,4.84,5.30,,,,,
561,07/04/21 06:45:00 AM,4.85,5.26,,,,,
562,07/04/21 07:00:00 AM,4.84,5.22,,,,,
563,07/04/21 07:15:00 AM,4.86,5.18,,,,,
564,07/04/21 07:30:00 AM,4.89,5.18,,,,,
565,07/04/21 07:45:00 AM,4.92,5.20,,,,,
566,07/04/21 08:00:00 AM,4.94,5.24,,,,,
567,07/04/21 08:15:00 AM,4.96,5.28,,,,,
568,07/04/21 08:30:00 AM,4.98,5.34,,,,,
569,07/04/21 08:45:00 AM,5.00,5.44,,,,,
570,07/04/21 09:00:00 AM,5.02,5.54,,,,,
571,07/04/21 09:15:00 AM,5.05,5.64,,,,,
572,07/04/21 09:30:00 AM,5.06,5.74,,,,,
573,07/04/21 09:45:00 AM,5.08,5.84,,,,,
574,07/04/21 10:00:00 AM,5.12,6.00,,,,,
575,07/04/21 10:15:00 AM,5.14,6.14,,,,,
576,07/04/21 10:30:00 AM,5.14,6.34,,,,,
577,07/04/21 10:45:00 AM,5.14,6.48,,,,,
578,07/04/21 11:00:00 AM,5.15,6.60,,,,,
579,07/04/21 11:15:00 AM,5.20,6.90,,,,,
580,07/04/21 11:30:00 AM,5.22,7.32,,,,,
581,07/04/21 11:45:00 AM,5.23,7.74,,,,,
582,07/04/21 12:00:00 PM,5.25,8.10,,,,,
583,07/04/21 12:15:00 PM,5.25,8.42,,,,,
584,07/04/21 12:30:00 PM,5.25,8.68,,,,,
585,07/04/21 12:45:00 PM,5.25,8.96,,,,,
586,07/04/21 01:00:00 PM,5.24,9.24,,,,,
587,07/04/21 01:15:00 PM,5.23,9.42,,,,,
588,07/04/21 01:30:00 PM,5.21,9.62,,,,,
589,07/04/21 01:45:00 PM,5.20,9.76,,,,,
590,07/04/21 02:00:00 PM,5.19,9.92,,,,,
591,07/04/21 02:15:00 PM,5.18,10.02,,,,,
592,07/04/21 02:30:00 PM,5.17,10.12,,,,,
593,07/04/21 02:45:00 PM,5.14,10.12,,,,,
594,07/04/21 03:00:00 PM,5.13,10.16,,,,,
595,07/04/21 03:15:00 PM,5.11,10.18,,,,,
596,07/04/21 03:30:00 PM,5.08,10.10,,,,,
597,07/04/21 03:45:00 PM,5.08,10.06,,,,,
598,07/04/21 04:00:00 PM,5.04,9.94,,,,,
599,07/04/21 04:15:00 PM,4.99,9.82,,,,,
600,07/04/21 04:30:00 PM,5.00,9.64,,,,,
601,07/04/21 04:45:00 PM,4.97,9.44,,,,,
602,07/04/21 05:00:00 PM,4.94,9.18,,,,,
603,07/04/21 05:15:00 PM,4.91,8.96,,,,,
604,07/04/21 05:30:00 PM,4.89,8.80,,,,,
605,07/04/21 05:45:00 PM,4.87,8.62,,,,,
606,07/04/21 06:00:00 PM,4.85,8.46,,,,,
607,07/04/21 06:15:00 PM,4.83,8.26,,,,,
608,07/04/21 06:30:00 PM,4.75,8.12,,,,,
609,07/04/21 06:45:00 PM,4.77,7.94,,,,,
610,07/04/21 07:00:00 PM,4.76,7.78,,,,,
611,07/04/21 07:15:00 PM,4.77,7.64,,,,,
612,07/04/21 07:30:00 PM,4.77,7.50,,,,,
613,07/04/21 07:45:00 PM,4.78,7.36,,,,,
614,07/04/21 08:00:00 PM,4.76,7.22,,,,,
615,07/04/21 08:15:00 PM,4.76,7.08,,,,,
616,07/04/21 08:30:00 PM,4.77,6.94,,,,,
617,07/04/21 08:45:00 PM,4.77,6.80,,,,,
618,07/04/21 09:00:00 PM,4.78,6.66,,,,,
619,07/04/21 09:15:00 PM,4.77,6.56,,,,,
620,07/04/21 09:30:00 PM,4.78,6.44,,,,,
621,07/04/21 09:45:00 PM,4.77,6.34,,,,,
622,07/04/21 10:00:00 PM,4.78,6.24,,,,,
623,07/04/21 10:15:00 PM,4.78,6.14,,,,,
624,07/04/21 10:30:00 PM,4.78,6.04,,,,,
625,07/04/21 10:45:00 PM,4.79,5.94,,,,,
626,07/04/21 11:00:00 PM,4.78,5.84,,,,,
627,07/04/21 11:15:00 PM,4.79,5.76,,,,,
628,07/04/21 11:30:00 PM,4.78,5.66,,,,,
629,07/04/21 11:45:00 PM,4.79,5.58,,,,,
630,07/05/21 12:00:00 AM,4.79,5.52,,,,,
631,07/05/21 12:15:00 AM,4.78,5.44,,,,,
632,07/05/21 12:30:00 AM,4.77,5.36,,,,,
633,07/05/21 12:45:00 AM,4.79,5.30,,,,,
634,07/05/21 01:00:00 AM,4.77,5.24,,,,,
635,07/05/21 01:15:00 AM,4.77,5.16,,,,,
636,07/05/21 01:30:00 AM,4.78,5.10,,,,,
637,07/05/21 01:45:00 AM,4.78,5.02,,,,,
638,07/05/21 02:00:00 AM,4.78,4.98,,,,,
639,07/05/21 02:15:00 AM,4.77,4.94,,,,,
640,07/05/21 02:30:00 AM,4.77,4.90,,,,,
641,07/05/21 02:45:00 AM,4.78,4.84,,,,,
642,07/05/21 03:00:00 AM,4.77,4.78,,,,,
643,07/05/21 03:15:00 AM,4.75,4.72,,,,,
644,07/05/21 03:30:00 AM,4.77,4.66,,,,,
645,07/05/21 03:45:00 AM,4.77,4.62,,,,,
646,07/05/21 04:00:00 AM,4.78,4.56,,,,,
647,07/05/21 04:15:00 AM,4.77,4.54,,,,,
648,07/05/21 04:30:00 AM,4.77,4.50,,,,,
649,07/05/21 04:45:00 AM,4.77,4.46,,,,,
650,07/05/21 05:00:00 AM,4.77,4.40,,,,,
651,07/05/21 05:15:00 AM,4.78,4.38,,,,,
652,07/05/21 05:30:00 AM,4.77,4.32,,,,,
653,07/05/21 05:45:00 AM,4.77,4.30,,,,,
654,07/05/21 06:00:00 AM,4.77,4.28,,,,,
655,07/05/21 06:15:00 AM,4.78,4.28,,,,,
656,07/05/21 06:30:00 AM,4.78,4.22,,,,,
657,07/05/21 06:45:00 AM,4.80,4.18,,,,,
658,07/05/21 07:00:00 AM,4.80,4.14,,,,,
659,07/05/21 07:15:00 AM,4.81,4.12,,,,,
660,07/05/21 07:30:00 AM,4.80,4.10,,,,,
661,07/05/21 07:45:00 AM,4.84,4.12,,,,,
662,07/05/21 08:00:00 AM,4.86,4.18,,,,,
663,07/05/21 08:15:00 AM,4.88,4.22,,,,,
664,07/05/21 08:30:00 AM,4.91,4.30,,,,,
665,07/05/21 08:45:00 AM,4.95,4.42,,,,,
666,07/05/21 09:00:00 AM,4.97,4.56,,,,,
667,07/05/21 09:15:00 AM,5.00,4.76,,,,,
668,07/05/21 09:30:00 AM,5.03,4.96,,,,,
669,07/05/21 09:45:00 AM,5.06,5.20,,,,,
670,07/05/21 10:00:00 AM,5.09,5.42,,,,,
671,07/05/21 10:15:00 AM,5.12,5.64,,,,,
672,07/05/21 10:30:00 AM,5.13,5.92,,,,,
673,07/05/21 10:45:00 AM,5.16,6.16,,,,,
674,07/05/21 11:00:00 AM,5.18,6.42,,,,,
675,07/05/21 11:15:00 AM,5.19,6.72,,,,,
676,07/05/21 11:30:00 AM,5.20,7.00,,,,,
677,07/05/21 11:45:00 AM,5.21,7.28,,,,,
678,07/05/21 12:00:00 PM,5.21,7.56,,,,,
679,07/05/21 12:15:00 PM,5.22,7.82,,,,,
680,07/05/21 12:30:00 PM,5.22,8.12,,,,,
681,07/05/21 12:45:00 PM,5.23,8.40,,,,,
682,07/05/21 01:00:00 PM,5.22,8.66,,,,,
683,07/05/21 01:15:00 PM,5.20,8.86,,,,,
684,07/05/21 01:30:00 PM,5.21,9.12,,,,,
685,07/05/21 01:45:00 PM,5.20,9.30,,,,,
686,07/05/21 02:00:00 PM,5.18,9.48,,,,,
687,07/05/21 02:15:00 PM,5.18,9.60,,,,,
688,07/05/21 02:30:00 PM,5.16,9.76,,,,,
689,07/05/21 02:45:00 PM,5.13,9.82,,,,,
690,07/05/21 03:00:00 PM,5.11,9.80,,,,,
691,07/05/21 03:15:00 PM,5.07,9.86,,,,,
692,07/05/21 03:30:00 PM,5.07,9.88,,,,,
693,07/05/21 03:45:00 PM,5.07,9.92,,,,,
694,07/05/21 04:00:00 PM,5.02,9.86,,,,,
695,07/05/21 04:15:00 PM,5.00,9.70,,,,,
696,07/05/21 04:30:00 PM,4.97,9.48,,,,,
697,07/05/21 04:45:00 PM,4.95,9.38,,,,,
698,07/05/21 05:00:00 PM,4.88,9.12,,,,,
699,07/05/21 05:15:00 PM,4.84,8.82,,,,,
700,07/05/21 05:30:00 PM,4.83,8.62,,,,,
701,07/05/21 05:45:00 PM,4.83,8.48,,,,,
702,07/05/21 06:00:00 PM,4.83,8.38,,,,,
703,07/05/21 06:15:00 PM,4.79,8.24,,,,,
704,07/05/21 06:30:00 PM,4.74,8.08,,,,,
705,07/05/21 06:45:00 PM,4.75,7.94,,,,,
706,07/05/21 07:00:00 PM,4.72,7.80,,,,,
707,07/05/21 07:15:00 PM,4.73,7.66,,,,,
708,07/05/21 07:30:00 PM,4.74,7.52,,,,,
709,07/05/21 07:45:00 PM,4.76,7.42,,,,,
710,07/05/21 08:00:00 PM,4.76,7.32,,,,,
711,07/05/21 08:15:00 PM,4.75,7.24,,,,,
712,07/05/21 08:30:00 PM,4.76,7.12,,,,,
713,07/05/21 08:45:00 PM,4.77,7.00,,,,,
714,07/05/21 09:00:00 PM,4.78,6.88,,,,,
715,07/05/21 09:15:00 PM,4.77,6.80,,,,,
716,07/05/21 09:30:00 PM,4.77,6.68,,,,,
717,07/05/21 09:45:00 PM,4.77,6.56,,,,,
718,07/05/21 10:00:00 PM,4.76,6.44,,,,,
719,07/05/21 10:15:00 PM,4.77,6.32,,,,,
720,07/05/21 10:30:00 PM,4.77,6.24,,,,,
721,07/05/21 10:45:00 PM,4.78,6.14,,,,,
722,07/05/21 11:00:00 PM,4.76,6.08,,,,,
723,07/05/21 11:15:00 PM,4.78,6.00,,,,,
724,07/05/21 11:30:00 PM,4.77,5.94,,,,,
725,07/05/21 11:45:00 PM,4.79,5.90,,,,,
726,07/06/21 12:00:00 AM,4.78,5.88,,,,,
727,07/06/21 12:15:00 AM,4.79,5.88,,,,,
728,07/06/21 12:30:00 AM,4.78,5.86,,,,,
729,07/06/21 12:45:00 AM,4.78,5.86,,,,,
730,07/06/21 01:00:00 AM,4.79,5.84,,,,,
731,07/06/21 01:15:00 AM,4.79,5.82,,,,,
732,07/06/21 01:30:00 AM,4.79,5.80,,,,,
733,07/06/21 01:45:00 AM,4.78,5.78,,,,,
734,07/06/21 02:00:00 AM,4.79,5.76,,,,,
735,07/06/21 02:15:00 AM,4.78,5.76,,,,,
736,07/06/21 02:30:00 AM,4.78,5.74,,,,,
737,07/06/21 02:45:00 AM,4.78,5.74,,,,,
738,07/06/21 03:00:00 AM,4.78,5.74,,,,,
739,07/06/21 03:15:00 AM,4.77,5.74,,,,,
740,07/06/21 03:30:00 AM,4.77,5.74,,,,,
741,07/06/21 03:45:00 AM,4.78,5.74,,,,,
742,07/06/21 04:00:00 AM,4.77,5.74,,,,,
743,07/06/21 04:15:00 AM,4.77,5.72,,,,,
744,07/06/21 04:30:00 AM,4.77,5.74,,,,,
745,07/06/21 04:45:00 AM,4.77,5.74,,,,,
746,07/06/21 05:00:00 AM,4.78,5.72,,,,,
747,07/06/21 05:15:00 AM,4.78,5.74,,,,,
748,07/06/21 05:30:00 AM,4.77,5.74,,,,,
749,07/06/21 05:45:00 AM,4.76,5.74,,,,,
750,07/06/21 06:00:00 AM,4.79,5.72,,,,,
751,07/06/21 06:15:00 AM,4.77,5.74,,,,,
752,07/06/21 06:30:00 AM,4.78,5.74,,,,,
753,07/06/21 06:45:00 AM,4.80,5.74,,,,,
754,07/06/21 07:00:00 AM,4.80,5.74,,,,,
755,07/06/21 07:15:00 AM,4.79,5.76,,,,,
756,07/06/21 07:30:00 AM,4.83,5.78,,,,,
757,07/06/21 07:45:00 AM,4.87,5.80,,,,,
758,07/06/21 08:00:00 AM,4.89,5.84,,,,,
759,07/06/21 08:15:00 AM,4.92,5.90,,,,,
760,07/06/21 08:30:00 AM,4.94,5.98,,,,,
761,07/06/21 08:45:00 AM,4.96,6.02,,,,,
762,07/06/21 09:00:00 AM,4.96,6.06,,,,,
763,07/06/21 09:15:00 AM,4.98,6.10,,,,,
764,07/06/21 09:30:00 AM,5.00,6.16,,,,,
765,07/06/21 09:45:00 AM,5.02,6.24,,,,,
766,07/06/21 10:00:00 AM,5.04,6.32,,,,,
767,07/06/21 10:15:00 AM,5.07,6.44,,,,,
768,07/06/21 10:30:00 AM,5.08,6.54,,,,,
769,07/06/21 10:45:00 AM,5.13,6.74,,,,,
770,07/06/21 11:00:00 AM,5.14,6.96,,,,,
771,07/06/21 11:15:00 AM,5.12,7.04,,,,,
772,07/06/21 11:30:00 AM,5.14,7.14,,,,,
773,07/06/21 11:45:00 AM,5.16,7.42,,,,,
774,07/06/21 12:00:00 PM,5.18,7.60,,,,,
775,07/06/21 12:15:00 PM,5.15,7.74,,,,,
776,07/06/21 12:30:00 PM,5.11,7.78,,,,,
777,07/06/21 12:45:00 PM,5.13,7.72,,,,,
778,07/06/21 01:00:00 PM,5.12,7.68,,,,,
779,07/06/21 01:15:00 PM,5.08,7.64,,,,,
780,07/06/21 01:30:00 PM,5.07,7.60,,,,,
781,07/06/21 01:45:00 PM,5.07,7.58,,,,,
782,07/06/21 02:00:00 PM,5.09,7.70,,,,,
783,07/06/21 02:15:00 PM,5.10,7.84,,,,,
784,07/06/21 02:30:00 PM,5.10,8.00,,,,,
785,07/06/21 02:45:00 PM,5.08,8.06,,,,,
786,07/06/21 03:00:00 PM,5.06,8.10,,,,,
787,07/06/21 03:15:00 PM,5.06,8.12,,,,,
788,07/06/21 03:30:00 PM,5.03,8.10,,,,,
789,07/06/21 03:45:00 PM,5.01,8.00,,,,,
790,07/06/21 04:00:00 PM,4.98,7.92,,,,,
791,07/06/21 04:15:00 PM,4.95,7.82,,,,,
792,07/06/21 04:30:00 PM,4.93,7.76,,,,,
793,07/06/21 04:45:00 PM,4.91,7.70,,,,,
794,07/06/21 05:00:00 PM,4.86,7.58,,,,,
795,07/06/21 05:15:00 PM,4.85,7.54,,,,,
796,07/06/21 05:30:00 PM,4.81,7.50,,,,,
797,07/06/21 05:45:00 PM,4.76,7.46,,,,,
798,07/06/21 06:00:00 PM,4.77,7.42,,,,,
799,07/06/21 06:15:00 PM,4.77,7.36,,,,,
800,07/06/21 06:30:00 PM,4.77,7.32,,,,,
801,07/06/21 06:45:00 PM,4.76,7.26,,,,,
802,07/06/21 07:00:00 PM,4.73,7.20,,,,,
803,07/06/21 07:15:00 PM,4.74,7.14,,,,,
804,07/06/21 07:30:00 PM,4.76,7.06,,,,,
805,07/06/21 07:45:00 PM,4.75,7.00,,,,,
806,07/06/21 08:00:00 PM,4.74,6.94,,,,,
807,07/06/21 08:15:00 PM,4.75,6.88,,,,,
808,07/06/21 08:30:00 PM,4.75,6.82,,,,,
809,07/06/21 08:45:00 PM,4.75,6.76,,,,,
810,07/06/21 09:00:00 PM,4.76,6.70,,,,,
811,07/06/21 09:15:00 PM,4.76,6.66,,,,,
812,07/06/21 09:30:00 PM,4.76,6.62,,,,,
813,07/06/21 09:45:00 PM,4.75,6.58,,,,,
814,07/06/21 10:00:00 PM,4.78,6.54,,,,,
815,07/06/21 10:15:00 PM,4.77,6.48,,,,,
816,07/06/21 10:30:00 PM,4.77,6.42,,,,,
817,07/06/21 10:45:00 PM,4.77,6.36,,,,,
818,07/06/21 11:00:00 PM,4.76,6.32,,,,,
819,07/06/21 11:15:00 PM,4.76,6.30,,,,,
820,07/06/21 11:30:00 PM,4.77,6.26,,,,,
821,07/06/21 11:45:00 PM,4.76,6.24,,,,,
822,07/07/21 12:00:00 AM,4.76,6.22,,,,,
823,07/07/21 12:15:00 AM,4.77,6.20,,,,,
824,07/07/21 12:30:00 AM,4.77,6.16,,,,,
825,07/07/21 12:45:00 AM,4.75,6.14,,,,,
826,07/07/21 01:00:00 AM,4.75,6.12,,,,,
827,07/07/21 01:15:00 AM,4.76,6.10,,,,,
828,07/07/21 01:30:00 AM,4.76,6.08,,,,,
829,07/07/21 01:45:00 AM,4.76,6.06,,,,,
830,07/07/21 02:00:00 AM,4.76,6.02,,,,,
831,07/07/21 02:15:00 AM,4.76,6.00,,,,,
832,07/07/21 02:30:00 AM,4.75,5.98,,,,,
833,07/07/21 02:45:00 AM,4.76,5.96,,,,,
834,07/07/21 03:00:00 AM,4.75,5.96,,,,,
835,07/07/21 03:15:00 AM,4.75,5.94,,,,,
836,07/07/21 03:30:00 AM,4.76,5.92,,,,,
837,07/07/21 03:45:00 AM,4.75,5.92,,,,,
838,07/07/21 04:00:00 AM,4.75,5.88,,,,,
839,07/07/21 04:15:00 AM,4.73,5.88,,,,,
840,07/07/21 04:30:00 AM,4.74,5.86,,,,,
841,07/07/21 04:45:00 AM,4.74,5.84,,,,,
842,07/07/21 05:00:00 AM,4.75,5.84,,,,,
843,07/07/21 05:15:00 AM,4.75,5.82,,,,,
844,07/07/21 05:30:00 AM,4.75,5.80,,,,,
845,07/07/21 05:45:00 AM,4.76,5.80,,,,,
846,07/07/21 06:00:00 AM,4.76,5.78,,,,,
847,07/07/21 06:15:00 AM,4.76,5.78,,,,,
848,07/07/21 06:30:00 AM,4.75,5.76,,,,,
849,07/07/21 06:45:00 AM,4.74,5.74,,,,,
850,07/07/21 07:00:00 AM,4.76,5.74,,,,,
851,07/07/21 07:15:00 AM,4.78,5.74,,,,,
852,07/07/21 07:30:00 AM,4.79,5.76,,,,,
853,07/07/21 07:45:00 AM,4.82,5.78,,,,,
854,07/07/21 08:00:00 AM,4.83,5.80,,,,,
855,07/07/21 08:15:00 AM,4.88,5.84,,,,,
856,07/07/21 08:30:00 AM,4.92,5.90,,,,,
857,07/07/21 08:45:00 AM,4.93,5.96,,,,,
858,07/07/21 09:00:00 AM,4.96,6.00,,,,,
859,07/07/21 09:15:00 AM,5.00,6.08,,,,,
860,07/07/21 09:30:00 AM,5.01,6.16,,,,,
861,07/07/21 09:45:00 AM,5.02,6.24,,,,,
862,07/07/21 10:00:00 AM,5.05,6.34,,,,,
863,07/07/21 10:15:00 AM,5.07,6.46,,,,,
864,07/07/21 10:30:00 AM,5.08,6.58,,,,,
865,07/07/21 10:45:00 AM,5.09,6.68,,,,,
866,07/07/21 11:00:00 AM,5.07,6.74,,,,,
867,07/07/21 11:15:00 AM,5.10,6.80,,,,,
868,07/07/21 11:30:00 AM,5.12,6.98,,,,,
869,07/07/21 11:45:00 AM,5.12,7.22,,,,,
870,07/07/21 12:00:00 PM,5.20,7.46,,,,,
871,07/07/21 12:15:00 PM,5.23,7.84,,,,,
872,07/07/21 12:30:00 PM,5.18,8.02,,,,,
873,07/07/21 12:45:00 PM,5.18,7.98,,,,,
874,07/07/21 01:00:00 PM,5.19,8.06,,,,,
875,07/07/21 01:15:00 PM,5.19,8.30,,,,,
876,07/07/21 01:30:00 PM,5.16,8.40,,,,,
877,07/07/21 01:45:00 PM,5.17,8.46,,,,,
878,07/07/21 02:00:00 PM,5.16,8.54,,,,,
879,07/07/21 02:15:00 PM,5.12,8.62,,,,,
880,07/07/21 02:30:00 PM,5.16,8.74,,,,,
881,07/07/21 02:45:00 PM,5.11,8.96,,,,,
882,07/07/21 03:00:00 PM,5.07,8.84,,,,,
883,07/07/21 03:15:00 PM,5.06,8.76,,,,,
884,07/07/21 03:30:00 PM,5.03,8.68,,,,,
885,07/07/21 03:45:00 PM,4.99,8.60,,,,,
886,07/07/21 04:00:00 PM,4.98,8.56,,,,,
887,07/07/21 04:15:00 PM,4.97,8.54,,,,,
888,07/07/21 04:30:00 PM,4.90,8.50,,,,,
889,07/07/21 04:45:00 PM,4.87,8.42,,,,,
890,07/07/21 05:00:00 PM,4.81,8.38,,,,,
891,07/07/21 05:15:00 PM,4.82,8.30,,,,,
892,07/07/21 05:30:00 PM,4.81,8.26,,,,,
893,07/07/21 05:45:00 PM,4.77,8.20,,,,,
894,07/07/21 06:00:00 PM,4.77,8.12,,,,,
895,07/07/21 06:15:00 PM,4.76,8.06,,,,,
896,07/07/21 06:30:00 PM,4.74,7.96,,,,,
897,07/07/21 06:45:00 PM,4.68,7.90,,,,,
898,07/07/21 07:00:00 PM,4.70,7.84,,,,,
899,07/07/21 07:15:00 PM,4.70,7.78,,,,,
900,07/07/21 07:30:00 PM,4.68,7.70,,,,,
901,07/07/21 07:45:00 PM,4.70,7.64,,,,,
902,07/07/21 08:00:00 PM,4.69,7.58,,,,,
903,07/07/21 08:15:00 PM,4.70,7.50,,,,,
904,07/07/21 08:30:00 PM,4.70,7.42,,,,,
905,07/07/21 08:45:00 PM,4.70,7.36,,,,,
906,07/07/21 09:00:00 PM,4.71,7.28,,,,,
907,07/07/21 09:15:00 PM,4.71,7.20,,,,,
908,07/07/21 09:30:00 PM,4.70,7.10,,,,,
909,07/07/21 09:45:00 PM,4.71,7.02,,,,,
910,07/07/21 10:00:00 PM,4.72,6.96,,,,,
911,07/07/21 10:15:00 PM,4.73,6.90,,,,,
912,07/07/21 10:30:00 PM,4.73,6.86,,,,,
913,07/07/21 10:45:00 PM,4.71,6.84,,,,,
