"Plot Title: LUXabajo_04"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801154, SEN S/N: 10801154, LBL: Blue)","Intensity, Lux (LGR S/N: 10801154, SEN S/N: 10801154)","Coupler Attached (LGR S/N: 10801154)","Host Connected (LGR S/N: 10801154)","Stopped (LGR S/N: 10801154)","End Of File (LGR S/N: 10801154)"
465,06/30/21 10:00:00 AM,5.552,3444.5,,,,
466,06/30/21 10:15:00 AM,5.655,3961.1,,,,
467,06/30/21 10:30:00 AM,5.860,3444.5,,,,
468,06/30/21 10:45:00 AM,6.064,3444.5,,,,
469,06/30/21 11:00:00 AM,6.166,1722.2,,,,
470,06/30/21 11:15:00 AM,6.370,5511.1,,,,
471,06/30/21 11:30:00 AM,6.471,2411.1,,,,
472,06/30/21 11:45:00 AM,6.573,2669.5,,,,
473,06/30/21 12:00:00 PM,6.775,7233.4,,,,
474,06/30/21 12:15:00 PM,6.877,2583.4,,,,
475,06/30/21 12:30:00 PM,7.179,5166.7,,,,
476,06/30/21 12:45:00 PM,7.381,3100.0,,,,
477,06/30/21 01:00:00 PM,7.582,12400.1,,,,
478,06/30/21 01:15:00 PM,7.782,3616.7,,,,
479,06/30/21 01:30:00 PM,7.983,9644.5,,,,
480,06/30/21 01:45:00 PM,8.082,2755.6,,,,
481,06/30/21 02:00:00 PM,8.182,3444.5,,,,
482,06/30/21 02:15:00 PM,8.182,3616.7,,,,
483,06/30/21 02:30:00 PM,8.182,3616.7,,,,
484,06/30/21 02:45:00 PM,8.282,7233.4,,,,
485,06/30/21 03:00:00 PM,8.382,3272.2,,,,
486,06/30/21 03:15:00 PM,8.382,4133.4,,,,
487,06/30/21 03:30:00 PM,8.382,5338.9,,,,
488,06/30/21 03:45:00 PM,8.481,12400.1,,,,
489,06/30/21 04:00:00 PM,8.481,3444.5,,,,
490,06/30/21 04:15:00 PM,8.481,3616.7,,,,
491,06/30/21 04:30:00 PM,8.581,3272.2,,,,
492,06/30/21 04:45:00 PM,8.481,1463.9,,,,
493,06/30/21 05:00:00 PM,8.382,1894.5,,,,
494,06/30/21 05:15:00 PM,8.182,2755.6,,,,
495,06/30/21 05:30:00 PM,8.082,1205.6,,,,
496,06/30/21 05:45:00 PM,7.983,990.3,,,,
497,06/30/21 06:00:00 PM,7.882,215.3,,,,
498,06/30/21 06:15:00 PM,7.782,43.1,,,,
499,06/30/21 06:30:00 PM,7.582,0.0,,,,
500,06/30/21 06:45:00 PM,7.481,0.0,,,,
501,06/30/21 07:00:00 PM,7.280,0.0,,,,
502,06/30/21 07:15:00 PM,7.179,0.0,,,,
503,06/30/21 07:30:00 PM,7.079,0.0,,,,
504,06/30/21 07:45:00 PM,6.978,0.0,,,,
505,06/30/21 08:00:00 PM,6.877,0.0,,,,
506,06/30/21 08:15:00 PM,6.674,0.0,,,,
507,06/30/21 08:30:00 PM,6.674,0.0,,,,
508,06/30/21 08:45:00 PM,6.471,0.0,,,,
509,06/30/21 09:00:00 PM,6.370,0.0,,,,
510,06/30/21 09:15:00 PM,6.268,0.0,,,,
511,06/30/21 09:30:00 PM,6.064,0.0,,,,
512,06/30/21 09:45:00 PM,5.962,0.0,,,,
513,06/30/21 10:00:00 PM,5.962,0.0,,,,
514,06/30/21 10:15:00 PM,5.962,0.0,,,,
515,06/30/21 10:30:00 PM,5.962,0.0,,,,
516,06/30/21 10:45:00 PM,5.860,0.0,,,,
517,06/30/21 11:00:00 PM,5.757,0.0,,,,
518,06/30/21 11:15:00 PM,5.655,0.0,,,,
519,06/30/21 11:30:00 PM,5.655,0.0,,,,
520,06/30/21 11:45:00 PM,5.655,0.0,,,,
521,07/01/21 12:00:00 AM,5.655,0.0,,,,
522,07/01/21 12:15:00 AM,5.552,0.0,,,,
523,07/01/21 12:30:00 AM,5.347,0.0,,,,
524,07/01/21 12:45:00 AM,5.347,0.0,,,,
525,07/01/21 01:00:00 AM,5.347,0.0,,,,
526,07/01/21 01:15:00 AM,5.244,0.0,,,,
527,07/01/21 01:30:00 AM,5.244,0.0,,,,
528,07/01/21 01:45:00 AM,5.141,0.0,,,,
529,07/01/21 02:00:00 AM,5.037,0.0,,,,
530,07/01/21 02:15:00 AM,5.037,0.0,,,,
531,07/01/21 02:30:00 AM,4.934,0.0,,,,
532,07/01/21 02:45:00 AM,4.831,0.0,,,,
533,07/01/21 03:00:00 AM,4.831,0.0,,,,
534,07/01/21 03:15:00 AM,4.831,0.0,,,,
535,07/01/21 03:30:00 AM,4.831,0.0,,,,
536,07/01/21 03:45:00 AM,4.831,0.0,,,,
537,07/01/21 04:00:00 AM,4.831,0.0,,,,
538,07/01/21 04:15:00 AM,4.727,0.0,,,,
539,07/01/21 04:30:00 AM,4.727,0.0,,,,
540,07/01/21 04:45:00 AM,4.519,0.0,,,,
541,07/01/21 05:00:00 AM,4.415,0.0,,,,
542,07/01/21 05:15:00 AM,4.311,0.0,,,,
543,07/01/21 05:30:00 AM,4.207,0.0,,,,
544,07/01/21 05:45:00 AM,4.207,0.0,,,,
545,07/01/21 06:00:00 AM,4.102,0.0,,,,
546,07/01/21 06:15:00 AM,3.998,0.0,,,,
547,07/01/21 06:30:00 AM,3.788,21.5,,,,
548,07/01/21 06:45:00 AM,3.578,53.8,,,,
549,07/01/21 07:00:00 AM,3.578,193.8,,,,
550,07/01/21 07:15:00 AM,3.578,139.9,,,,
551,07/01/21 07:30:00 AM,3.578,236.8,,,,
552,07/01/21 07:45:00 AM,3.683,312.2,,,,
553,07/01/21 08:00:00 AM,3.683,527.4,,,,
554,07/01/21 08:15:00 AM,3.683,850.4,,,,
555,07/01/21 08:30:00 AM,3.788,731.9,,,,
556,07/01/21 08:45:00 AM,3.893,484.4,,,,
557,07/01/21 09:00:00 AM,3.998,1119.5,,,,
558,07/01/21 09:15:00 AM,3.893,1377.8,,,,
559,07/01/21 09:30:00 AM,4.102,527.4,,,,
560,07/01/21 09:45:00 AM,4.207,871.9,,,,
561,07/01/21 10:00:00 AM,4.311,2411.1,,,,
562,07/01/21 10:15:00 AM,4.415,925.7,,,,
563,07/01/21 10:30:00 AM,4.623,462.9,,,,
564,07/01/21 10:45:00 AM,4.727,1980.6,,,,
565,07/01/21 11:00:00 AM,4.831,1367.0,,,,
566,07/01/21 11:15:00 AM,4.934,3272.2,,,,
567,07/01/21 11:30:00 AM,5.141,2238.9,,,,
568,07/01/21 11:45:00 AM,5.347,3788.9,,,,
569,07/01/21 12:00:00 PM,5.552,4822.3,,,,
570,07/01/21 12:15:00 PM,5.860,5166.7,,,,
571,07/01/21 12:30:00 PM,6.166,3444.5,,,,
572,07/01/21 12:45:00 PM,6.775,16533.4,,,,
573,07/01/21 01:00:00 PM,6.877,5166.7,,,,
574,07/01/21 01:15:00 PM,7.481,4994.5,,,,
575,07/01/21 01:30:00 PM,7.682,4650.0,,,,
576,07/01/21 01:45:00 PM,7.983,7233.4,,,,
577,07/01/21 02:00:00 PM,7.983,3100.0,,,,
578,07/01/21 02:15:00 PM,8.082,2325.0,,,,
579,07/01/21 02:30:00 PM,8.182,1980.6,,,,
580,07/01/21 02:45:00 PM,8.082,710.4,,,,
581,07/01/21 03:00:00 PM,8.182,2325.0,,,,
582,07/01/21 03:15:00 PM,8.182,4305.6,,,,
583,07/01/21 03:30:00 PM,8.282,1550.0,,,,
584,07/01/21 03:45:00 PM,8.581,3272.2,,,,
585,07/01/21 04:00:00 PM,8.680,2497.2,,,,
586,07/01/21 04:15:00 PM,8.879,2755.6,,,,
587,07/01/21 04:30:00 PM,9.176,2152.8,,,,
588,07/01/21 04:45:00 PM,9.176,1636.1,,,,
589,07/01/21 05:00:00 PM,9.176,1980.6,,,,
590,07/01/21 05:15:00 PM,9.077,473.6,,,,
591,07/01/21 05:30:00 PM,8.879,785.8,,,,
592,07/01/21 05:45:00 PM,8.779,731.9,,,,
593,07/01/21 06:00:00 PM,8.581,419.8,,,,
594,07/01/21 06:15:00 PM,8.382,32.3,,,,
595,07/01/21 06:30:00 PM,8.182,0.0,,,,
596,07/01/21 06:45:00 PM,7.983,0.0,,,,
597,07/01/21 07:00:00 PM,7.782,0.0,,,,
598,07/01/21 07:15:00 PM,7.682,0.0,,,,
599,07/01/21 07:30:00 PM,7.481,0.0,,,,
600,07/01/21 07:45:00 PM,7.381,0.0,,,,
601,07/01/21 08:00:00 PM,7.280,0.0,,,,
602,07/01/21 08:15:00 PM,7.179,0.0,,,,
603,07/01/21 08:30:00 PM,7.079,0.0,,,,
604,07/01/21 08:45:00 PM,6.978,0.0,,,,
605,07/01/21 09:00:00 PM,6.877,0.0,,,,
606,07/01/21 09:15:00 PM,6.674,0.0,,,,
607,07/01/21 09:30:00 PM,6.674,0.0,,,,
608,07/01/21 09:45:00 PM,6.573,0.0,,,,
609,07/01/21 10:00:00 PM,6.471,0.0,,,,
610,07/01/21 10:15:00 PM,6.370,0.0,,,,
611,07/01/21 10:30:00 PM,6.268,0.0,,,,
612,07/01/21 10:45:00 PM,6.268,0.0,,,,
613,07/01/21 11:00:00 PM,6.166,0.0,,,,
614,07/01/21 11:15:00 PM,6.064,0.0,,,,
615,07/01/21 11:30:00 PM,6.064,0.0,,,,
616,07/01/21 11:45:00 PM,5.962,0.0,,,,
617,07/02/21 12:00:00 AM,5.962,0.0,,,,
618,07/02/21 12:15:00 AM,5.860,0.0,,,,
619,07/02/21 12:30:00 AM,5.860,0.0,,,,
620,07/02/21 12:45:00 AM,5.757,0.0,,,,
621,07/02/21 01:00:00 AM,5.655,0.0,,,,
622,07/02/21 01:15:00 AM,5.655,0.0,,,,
623,07/02/21 01:30:00 AM,5.450,0.0,,,,
624,07/02/21 01:45:00 AM,5.347,0.0,,,,
625,07/02/21 02:00:00 AM,5.244,0.0,,,,
626,07/02/21 02:15:00 AM,5.141,0.0,,,,
627,07/02/21 02:30:00 AM,5.037,0.0,,,,
628,07/02/21 02:45:00 AM,4.934,0.0,,,,
629,07/02/21 03:00:00 AM,4.831,0.0,,,,
630,07/02/21 03:15:00 AM,4.727,0.0,,,,
631,07/02/21 03:30:00 AM,4.727,0.0,,,,
632,07/02/21 03:45:00 AM,4.623,0.0,,,,
633,07/02/21 04:00:00 AM,4.623,0.0,,,,
634,07/02/21 04:15:00 AM,4.519,0.0,,,,
635,07/02/21 04:30:00 AM,4.519,0.0,,,,
636,07/02/21 04:45:00 AM,4.415,0.0,,,,
637,07/02/21 05:00:00 AM,4.311,0.0,,,,
638,07/02/21 05:15:00 AM,4.207,0.0,,,,
639,07/02/21 05:30:00 AM,4.207,0.0,,,,
640,07/02/21 05:45:00 AM,4.102,0.0,,,,
641,07/02/21 06:00:00 AM,4.102,0.0,,,,
642,07/02/21 06:15:00 AM,3.998,21.5,,,,
643,07/02/21 06:30:00 AM,3.998,64.6,,,,
644,07/02/21 06:45:00 AM,3.998,172.2,,,,
645,07/02/21 07:00:00 AM,4.102,258.3,,,,
646,07/02/21 07:15:00 AM,4.102,419.8,,,,
647,07/02/21 07:30:00 AM,4.102,344.4,,,,
648,07/02/21 07:45:00 AM,4.207,355.2,,,,
649,07/02/21 08:00:00 AM,4.207,699.7,,,,
650,07/02/21 08:15:00 AM,4.311,828.8,,,,
651,07/02/21 08:30:00 AM,4.415,968.8,,,,
652,07/02/21 08:45:00 AM,4.519,1119.5,,,,
653,07/02/21 09:00:00 AM,4.623,1550.0,,,,
654,07/02/21 09:15:00 AM,4.831,3444.5,,,,
655,07/02/21 09:30:00 AM,5.037,2152.8,,,,
656,07/02/21 09:45:00 AM,5.347,4994.5,,,,
657,07/02/21 10:00:00 AM,5.655,4994.5,,,,
658,07/02/21 10:15:00 AM,5.962,6200.0,,,,
659,07/02/21 10:30:00 AM,6.370,6544.5,,,,
660,07/02/21 10:45:00 AM,6.775,8266.7,,,,
661,07/02/21 11:00:00 AM,7.280,9300.1,,,,
662,07/02/21 11:15:00 AM,8.182,13777.9,,,,
663,07/02/21 11:30:00 AM,7.983,516.7,,,,
664,07/02/21 11:43:19 AM,,,Logged,,,
665,07/02/21 11:43:30 AM,,,,Logged,,
666,07/02/21 11:43:37 AM,,,,,Logged,Logged
