"Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20968503, SEN S/N: 20968503)","Temp, °C (LGR S/N: 20968503, SEN S/N: 20968503)"
6/19/2021 3:00,66.85,6.471
6/19/2021 3:15,66.85,6.471
6/19/2021 3:30,66.861,6.471
6/19/2021 3:45,66.896,6.471
6/19/2021 4:00,66.903,6.37
6/19/2021 4:15,66.938,6.37
6/19/2021 4:30,66.984,6.37
6/19/2021 4:45,67.064,6.37
6/19/2021 5:00,67.141,6.268
6/19/2021 5:15,67.24,6.166
6/19/2021 5:30,67.366,6.166
6/19/2021 5:45,67.481,6.166
6/19/2021 6:00,67.562,6.166
6/19/2021 6:15,67.654,6.166
6/19/2021 6:30,67.7,6.166
6/19/2021 6:45,67.803,6.166
6/19/2021 7:00,68.022,6.166
6/19/2021 7:15,68.305,6.064
6/19/2021 7:30,68.604,6.064
6/19/2021 7:45,68.788,6.064
6/19/2021 8:00,68.896,6.166
6/19/2021 8:15,68.907,6.166
6/19/2021 8:30,68.865,6.268
6/19/2021 8:45,68.808,6.268
6/19/2021 9:00,68.731,6.37
6/19/2021 9:15,68.666,6.471
6/19/2021 9:30,68.609,6.471
6/19/2021 9:45,68.54,6.471
6/19/2021 10:00,68.505,6.471
6/19/2021 10:15,68.486,6.573
6/19/2021 10:30,68.452,6.573
6/19/2021 10:45,68.421,6.674
6/19/2021 11:00,68.364,6.674
6/19/2021 11:15,68.333,6.775
6/19/2021 11:30,68.276,6.775
6/19/2021 11:45,68.28,6.877
6/19/2021 12:00,68.28,6.877
6/19/2021 12:15,68.245,6.877
6/19/2021 12:30,68.261,6.978
6/19/2021 12:45,68.295,6.978
6/19/2021 13:00,68.284,6.978
6/19/2021 13:15,68.288,7.079
6/19/2021 13:30,68.288,7.079
6/19/2021 13:45,68.357,7.079
6/19/2021 14:00,68.418,7.179
6/19/2021 14:15,68.537,7.28
6/19/2021 14:30,68.741,7.179
6/19/2021 14:45,68.929,7.28
6/19/2021 15:00,69.048,7.381
6/19/2021 15:15,69.117,7.381
6/19/2021 15:30,69.285,7.28
6/19/2021 15:45,69.427,7.381
6/19/2021 16:00,69.542,7.381
6/19/2021 16:15,69.6,7.381
6/19/2021 16:30,69.68,7.381
6/19/2021 16:45,69.715,7.381
6/19/2021 17:00,69.738,7.381
6/19/2021 17:15,69.738,7.381
6/19/2021 17:30,69.722,7.28
6/19/2021 17:45,69.653,7.28
6/19/2021 18:00,69.596,7.28
6/19/2021 18:15,69.534,7.179
6/19/2021 18:30,69.442,7.179
6/19/2021 18:45,69.362,7.179
6/19/2021 19:00,69.293,7.179
6/19/2021 19:15,69.231,7.079
6/19/2021 19:30,69.185,7.079
6/19/2021 19:45,69.185,7.079
6/19/2021 20:00,69.17,6.978
6/19/2021 20:15,69.112,6.978
6/19/2021 20:30,69.074,6.877
6/19/2021 20:45,69.062,6.877
6/19/2021 21:00,69.074,6.877
6/19/2021 21:15,69.116,6.775
6/19/2021 21:30,69.173,6.775
6/19/2021 21:45,69.185,6.775
6/19/2021 22:00,69.169,6.674
6/19/2021 22:15,69.146,6.674
6/19/2021 22:30,69.1,6.674
6/19/2021 22:45,69.038,6.573
6/19/2021 23:00,68.992,6.573
6/19/2021 23:15,68.946,6.573
6/19/2021 23:30,68.854,6.573
6/19/2021 23:45,68.816,6.471
6/20/2021 0:00,68.724,6.471
6/20/2021 0:15,68.643,6.471
6/20/2021 0:30,68.57,6.37
6/20/2021 0:45,68.49,6.37
6/20/2021 1:00,68.398,6.37
6/20/2021 1:15,68.317,6.37
6/20/2021 1:30,68.233,6.268
6/20/2021 1:45,68.175,6.268
6/20/2021 2:00,68.083,6.268
6/20/2021 2:15,68.049,6.268
6/20/2021 2:30,68.003,6.268
6/20/2021 2:45,67.964,6.166
6/20/2021 3:00,67.895,6.166
6/20/2021 3:15,67.838,6.166
6/20/2021 3:30,67.815,6.166
6/20/2021 3:45,67.803,6.166
6/20/2021 4:00,67.803,6.166
6/20/2021 4:15,67.815,6.166
6/20/2021 4:30,67.838,6.166
6/20/2021 4:45,67.868,6.064
6/20/2021 5:00,67.96,6.064
6/20/2021 5:15,68.041,6.064
6/20/2021 5:30,68.156,6.064
6/20/2021 5:45,68.293,6.064
6/20/2021 6:00,68.431,6.064
6/20/2021 6:15,68.615,6.064
6/20/2021 6:30,68.761,5.962
6/20/2021 6:45,68.991,5.962
6/20/2021 7:00,69.232,5.962
6/20/2021 7:15,69.462,5.962
6/20/2021 7:30,69.727,5.962
6/20/2021 7:45,69.945,5.962
6/20/2021 8:00,70.16,5.86
6/20/2021 8:15,70.309,5.86
6/20/2021 8:30,70.447,5.86
6/20/2021 8:45,70.585,5.86
6/20/2021 9:00,70.704,5.962
6/20/2021 9:15,70.797,5.962
6/20/2021 9:30,70.82,5.962
6/20/2021 9:45,70.843,5.962
6/20/2021 10:00,70.801,6.064
6/20/2021 10:15,70.651,6.064
6/20/2021 10:30,70.559,6.064
6/20/2021 10:45,70.494,6.166
6/20/2021 11:00,70.425,6.166
6/20/2021 11:15,70.333,6.166
6/20/2021 11:30,70.303,6.268
6/20/2021 11:45,70.28,6.268
6/20/2021 12:00,70.291,6.268
6/20/2021 12:15,70.319,6.37
6/20/2021 12:30,70.296,6.37
6/20/2021 12:45,70.33,6.37
6/20/2021 13:00,70.369,6.471
6/20/2021 13:15,70.438,6.471
6/20/2021 13:30,70.557,6.573
6/20/2021 13:45,70.672,6.573
6/20/2021 14:00,70.776,6.573
6/20/2021 14:15,70.849,6.674
6/20/2021 14:30,70.987,6.674
6/20/2021 14:45,71.044,6.674
6/20/2021 15:00,71.09,6.674
6/20/2021 15:15,71.095,6.775
6/20/2021 15:30,71.037,6.775
6/20/2021 15:45,70.968,6.775
6/20/2021 16:00,70.818,6.775
6/20/2021 16:15,70.703,6.775
6/20/2021 16:30,70.565,6.775
6/20/2021 16:45,70.427,6.775
6/20/2021 17:00,70.255,6.775
6/20/2021 17:15,70.151,6.775
6/20/2021 17:30,70.047,6.775
6/20/2021 17:45,69.921,6.775
6/20/2021 18:00,69.817,6.775
6/20/2021 18:15,69.675,6.674
6/20/2021 18:30,69.583,6.674
6/20/2021 18:45,69.503,6.674
6/20/2021 19:00,69.476,6.573
6/20/2021 19:15,69.407,6.573
6/20/2021 19:30,69.395,6.573
6/20/2021 19:45,69.379,6.471
6/20/2021 20:00,69.391,6.471
6/20/2021 20:15,69.414,6.471
6/20/2021 20:30,69.421,6.37
6/20/2021 20:45,69.479,6.37
6/20/2021 21:00,69.525,6.37
6/20/2021 21:15,69.636,6.268
6/20/2021 21:30,69.762,6.268
6/20/2021 21:45,69.866,6.268
6/20/2021 22:00,69.977,6.166
6/20/2021 22:15,70.161,6.166
6/20/2021 22:30,70.306,6.064
6/20/2021 22:45,70.433,6.064
6/20/2021 23:00,70.582,6.064
6/20/2021 23:15,70.762,5.962
6/20/2021 23:30,70.981,5.962
6/20/2021 23:45,71.206,5.86
6/21/2021 0:00,71.432,5.757
6/21/2021 0:15,71.716,5.655
6/21/2021 0:30,71.957,5.655
6/21/2021 0:45,72.16,5.552
6/21/2021 1:00,72.282,5.45
6/21/2021 1:15,72.443,5.45
6/21/2021 1:30,72.501,5.45
6/21/2021 1:45,72.543,5.347
6/21/2021 2:00,72.543,5.347
6/21/2021 2:15,72.554,5.347
6/21/2021 2:30,72.515,5.244
6/21/2021 2:45,72.538,5.244
6/21/2021 3:00,72.561,5.244
6/21/2021 3:15,72.561,5.244
6/21/2021 3:30,72.63,5.244
6/21/2021 3:45,72.665,5.244
6/21/2021 4:00,72.688,5.244
6/21/2021 4:15,72.768,5.244
6/21/2021 4:30,72.757,5.244
6/21/2021 4:45,72.768,5.244
6/21/2021 5:00,72.791,5.244
6/21/2021 5:15,72.78,5.244
6/21/2021 5:30,72.757,5.244
6/21/2021 5:45,72.757,5.244
6/21/2021 6:00,72.745,5.244
6/21/2021 6:15,72.757,5.244
6/21/2021 6:30,72.791,5.244
6/21/2021 6:45,72.722,5.244
6/21/2021 7:00,72.63,5.244
6/21/2021 7:15,72.561,5.244
6/21/2021 7:30,72.492,5.244
6/21/2021 7:45,72.377,5.244
6/21/2021 8:00,72.289,5.347
6/21/2021 8:15,72.197,5.347
6/21/2021 8:30,72.071,5.347
6/21/2021 8:45,71.96,5.45
6/21/2021 9:00,71.834,5.45
6/21/2021 9:15,71.769,5.552
6/21/2021 9:30,71.612,5.655
6/21/2021 9:45,71.524,5.757
6/21/2021 10:00,71.402,5.86
6/21/2021 10:15,71.291,5.962
6/21/2021 10:30,71.185,6.166
6/21/2021 10:45,71.07,6.166
6/21/2021 11:00,70.982,6.268
6/21/2021 11:15,70.882,6.37
6/21/2021 11:30,70.806,6.471
6/21/2021 11:45,70.707,6.573
6/21/2021 12:00,70.619,6.674
6/21/2021 12:15,70.554,6.775
6/21/2021 12:30,70.512,6.877
6/21/2021 12:45,70.443,6.877
6/21/2021 13:00,70.401,6.978
6/21/2021 13:15,70.37,7.079
6/21/2021 13:30,70.301,7.079
6/21/2021 13:45,70.248,7.179
6/21/2021 14:00,70.213,7.179
6/21/2021 14:15,70.114,7.28
6/21/2021 14:30,70.06,7.381
6/21/2021 14:45,69.98,7.381
6/21/2021 15:00,69.903,7.481
6/21/2021 15:15,69.823,7.481
6/21/2021 15:30,69.776,7.481
6/21/2021 15:45,69.707,7.481
6/21/2021 16:00,69.654,7.582
6/21/2021 16:15,69.608,7.582
6/21/2021 16:30,69.539,7.582
6/21/2021 16:45,69.504,7.582
6/21/2021 17:00,69.447,7.582
6/21/2021 17:15,69.397,7.481
6/21/2021 17:30,69.339,7.481
6/21/2021 17:45,69.293,7.481
6/21/2021 18:00,69.255,7.381
6/21/2021 18:15,69.216,7.28
6/21/2021 18:30,69.159,7.28
6/21/2021 18:45,69.166,7.179
6/21/2021 19:00,69.116,7.079
6/21/2021 19:15,69.093,7.079
6/21/2021 19:30,69.043,6.978
6/21/2021 19:45,69.02,6.978
6/21/2021 20:00,68.982,6.877
6/21/2021 20:15,68.943,6.775
6/21/2021 20:30,68.92,6.775
6/21/2021 20:45,68.881,6.674
6/21/2021 21:00,68.881,6.674
6/21/2021 21:15,68.843,6.573
6/21/2021 21:30,68.82,6.573
6/21/2021 21:45,68.804,6.471
6/21/2021 22:00,68.781,6.471
6/21/2021 22:15,68.766,6.37
6/21/2021 22:30,68.72,6.37
6/21/2021 22:45,68.704,6.268
6/21/2021 23:00,68.67,6.268
6/21/2021 23:15,68.67,6.268
6/21/2021 23:30,68.654,6.166
6/21/2021 23:45,68.62,6.166
6/22/2021 0:00,68.604,6.064
6/22/2021 0:15,68.592,6.064
6/22/2021 0:30,68.546,6.064
6/22/2021 0:45,68.519,5.962
6/22/2021 1:00,68.485,5.962
6/22/2021 1:15,68.45,5.962
6/22/2021 1:30,68.439,5.962
6/22/2021 1:45,68.393,5.962
6/22/2021 2:00,68.347,5.962
6/22/2021 2:15,68.347,5.962
6/22/2021 2:30,68.308,5.86
6/22/2021 2:45,68.285,5.86
6/22/2021 3:00,68.274,5.86
6/22/2021 3:15,68.251,5.86
6/22/2021 3:30,68.251,5.86
6/22/2021 3:45,68.216,5.86
6/22/2021 4:00,68.239,5.86
6/22/2021 4:15,68.239,5.86
6/22/2021 4:30,68.228,5.86
6/22/2021 4:45,68.216,5.86
6/22/2021 5:00,68.193,5.86
6/22/2021 5:15,68.216,5.86
6/22/2021 5:30,68.239,5.86
6/22/2021 5:45,68.228,5.86
6/22/2021 6:00,68.228,5.86
6/22/2021 6:15,68.251,5.86
6/22/2021 6:30,68.239,5.86
6/22/2021 6:45,68.262,5.86
6/22/2021 7:00,68.274,5.86
6/22/2021 7:15,68.274,5.86
6/22/2021 7:30,68.285,5.86
6/22/2021 7:45,68.301,5.962
6/22/2021 8:00,68.301,5.962
6/22/2021 8:15,68.312,5.962
6/22/2021 8:30,68.328,6.064
6/22/2021 8:45,68.321,6.166
6/22/2021 9:00,68.309,6.166
6/22/2021 9:15,68.309,6.166
6/22/2021 9:30,68.298,6.166
6/22/2021 9:45,68.302,6.268
6/22/2021 10:00,68.294,6.37
6/22/2021 10:15,68.287,6.471
6/22/2021 10:30,68.279,6.573
6/22/2021 10:45,68.253,6.775
6/22/2021 11:00,68.234,6.877
6/22/2021 11:15,68.23,7.079
6/22/2021 11:30,68.207,7.079
6/22/2021 11:45,68.215,7.28
6/22/2021 12:00,68.192,7.28
6/22/2021 12:15,68.193,7.582
6/22/2021 12:30,68.177,7.782
6/22/2021 12:45,68.162,7.682
6/22/2021 13:00,68.135,7.582
6/22/2021 13:15,68.116,7.682
6/22/2021 13:30,68.112,7.582
6/22/2021 13:45,68.07,7.682
6/22/2021 14:00,68.07,7.682
6/22/2021 14:15,68.051,7.782
6/22/2021 14:30,68.047,7.682
6/22/2021 14:45,68.059,7.682
6/22/2021 15:00,68.009,7.582
6/22/2021 15:15,67.997,7.582
6/22/2021 15:30,67.974,7.582
6/22/2021 15:45,67.951,7.582
6/22/2021 16:00,67.974,7.582
6/22/2021 16:15,67.963,7.582
6/22/2021 16:30,67.951,7.582
6/22/2021 16:45,67.947,7.481
6/22/2021 17:00,67.936,7.481
6/22/2021 17:15,67.932,7.381
6/22/2021 17:30,67.943,7.381
6/22/2021 17:45,67.916,7.28
6/22/2021 18:00,67.905,7.28
6/22/2021 18:15,67.901,7.179
6/22/2021 18:30,67.901,7.179
6/22/2021 18:45,67.908,7.079
6/22/2021 19:00,67.908,7.079
6/22/2021 19:15,67.92,7.079
6/22/2021 19:30,67.927,6.978
6/22/2021 19:45,67.904,6.978
6/22/2021 20:00,67.9,6.877
6/22/2021 20:15,67.912,6.877
6/22/2021 20:30,67.923,6.877
6/22/2021 20:45,67.919,6.775
6/22/2021 21:00,67.919,6.775
6/22/2021 21:15,67.942,6.775
6/22/2021 21:30,67.927,6.674
6/22/2021 21:45,67.938,6.674
6/22/2021 22:00,67.95,6.674
6/22/2021 22:15,67.923,6.573
6/22/2021 22:30,67.946,6.573
6/22/2021 22:45,67.923,6.573
6/22/2021 23:00,67.923,6.573
6/22/2021 23:15,67.896,6.471
6/22/2021 23:30,67.896,6.471
6/22/2021 23:45,67.873,6.471
6/23/2021 0:00,67.838,6.471
6/23/2021 0:15,67.823,6.37
6/23/2021 0:30,67.823,6.37
6/23/2021 0:45,67.823,6.37
6/23/2021 1:00,67.788,6.37
6/23/2021 1:15,67.777,6.37
6/23/2021 1:30,67.761,6.268
6/23/2021 1:45,67.75,6.268
6/23/2021 2:00,67.738,6.268
6/23/2021 2:15,67.727,6.268
6/23/2021 2:30,67.704,6.268
6/23/2021 2:45,67.704,6.268
6/23/2021 3:00,67.727,6.268
6/23/2021 3:15,67.723,6.166
6/23/2021 3:30,67.723,6.166
6/23/2021 3:45,67.746,6.166
6/23/2021 4:00,67.757,6.166
6/23/2021 4:15,67.769,6.166
6/23/2021 4:30,67.803,6.166
6/23/2021 4:45,67.822,6.064
6/23/2021 5:00,67.891,6.064
6/23/2021 5:15,67.972,6.064
6/23/2021 5:30,68.029,6.064
6/23/2021 5:45,68.098,6.064
6/23/2021 6:00,68.133,6.064
6/23/2021 6:15,68.19,6.064
6/23/2021 6:30,68.213,6.064
6/23/2021 6:45,68.236,6.064
6/23/2021 7:00,68.243,5.962
6/23/2021 7:15,68.236,6.064
6/23/2021 7:30,68.247,6.064
6/23/2021 7:45,68.236,6.064
6/23/2021 8:00,68.224,6.064
6/23/2021 8:15,68.24,6.166
6/23/2021 8:30,68.233,6.268
6/23/2021 8:45,68.221,6.268
6/23/2021 9:00,68.233,6.268
6/23/2021 9:15,68.241,6.471
6/23/2021 9:30,68.233,6.573
6/23/2021 9:45,68.23,6.775
6/23/2021 10:00,68.234,6.877
6/23/2021 10:15,68.238,6.978
6/23/2021 10:30,68.226,6.978
6/23/2021 10:45,68.192,6.978
6/23/2021 11:00,68.18,6.978
6/23/2021 11:15,68.173,7.079
6/23/2021 11:30,68.131,7.179
6/23/2021 11:45,68.146,7.28
6/23/2021 12:00,68.123,7.28
6/23/2021 12:15,68.058,7.381
6/23/2021 12:30,68.039,7.481
6/23/2021 12:45,68.028,7.481
6/23/2021 13:00,67.986,7.582
6/23/2021 13:15,67.974,7.582
6/23/2021 13:30,67.951,7.582
6/23/2021 13:45,67.932,7.682
6/23/2021 14:00,67.913,7.782
6/23/2021 14:15,67.867,7.782
6/23/2021 14:30,67.848,7.882
6/23/2021 14:45,67.829,7.983
6/23/2021 15:00,67.806,7.983
6/23/2021 15:15,67.771,7.983
6/23/2021 15:30,67.74,8.082
6/23/2021 15:45,67.763,8.082
6/23/2021 16:00,67.763,8.082
6/23/2021 16:15,67.737,7.983
6/23/2021 16:30,67.733,7.882
6/23/2021 16:45,67.733,7.882
6/23/2021 17:00,67.744,7.882
6/23/2021 17:15,67.744,7.882
6/23/2021 17:30,67.717,7.782
6/23/2021 17:45,67.717,7.782
6/23/2021 18:00,67.706,7.782
6/23/2021 18:15,67.736,7.682
6/23/2021 18:30,67.744,7.582
6/23/2021 18:45,67.79,7.582
6/23/2021 19:00,67.775,7.481
6/23/2021 19:15,67.809,7.481
6/23/2021 19:30,67.817,7.381
6/23/2021 19:45,67.817,7.381
6/23/2021 20:00,67.824,7.28
6/23/2021 20:15,67.836,7.28
6/23/2021 20:30,67.832,7.179
6/23/2021 20:45,67.843,7.179
6/23/2021 21:00,67.874,7.079
6/23/2021 21:15,67.885,7.079
6/23/2021 21:30,67.893,6.978
6/23/2021 21:45,67.916,6.978
6/23/2021 22:00,67.95,6.978
6/23/2021 22:15,67.969,6.877
6/23/2021 22:30,68.004,6.877
6/23/2021 22:45,68.038,6.877
6/23/2021 23:00,68.069,6.775
6/23/2021 23:15,68.115,6.775
6/23/2021 23:30,68.126,6.775
6/23/2021 23:45,68.115,6.775
6/24/2021 0:00,68.122,6.674
6/24/2021 0:15,68.099,6.674
6/24/2021 0:30,68.088,6.674
6/24/2021 0:45,68.007,6.674
6/24/2021 1:00,67.98,6.573
6/24/2021 1:15,67.946,6.573
6/24/2021 1:30,67.923,6.573
6/24/2021 1:45,67.888,6.573
6/24/2021 2:00,67.861,6.471
6/24/2021 2:15,67.838,6.471
6/24/2021 2:30,67.815,6.471
6/24/2021 2:45,67.788,6.37
6/24/2021 3:00,67.777,6.37
6/24/2021 3:15,67.742,6.37
6/24/2021 3:30,67.719,6.37
6/24/2021 3:45,67.704,6.268
6/24/2021 4:00,67.692,6.268
6/24/2021 4:15,67.669,6.268
6/24/2021 4:30,67.654,6.166
6/24/2021 4:45,67.654,6.166
6/24/2021 5:00,67.654,6.166
6/24/2021 5:15,67.654,6.166
6/24/2021 5:30,67.642,6.166
6/24/2021 5:45,67.642,6.166
6/24/2021 6:00,67.631,6.166
6/24/2021 6:15,67.627,6.064
6/24/2021 6:30,67.615,6.064
6/24/2021 6:45,67.627,6.064
6/24/2021 7:00,67.619,6.166
6/24/2021 7:15,67.642,6.166
6/24/2021 7:30,67.631,6.166
6/24/2021 7:45,67.646,6.268
6/24/2021 8:00,67.646,6.268
6/24/2021 8:15,67.639,6.37
6/24/2021 8:30,67.639,6.37
6/24/2021 8:45,67.643,6.471
6/24/2021 9:00,67.639,6.674
6/24/2021 9:15,67.647,6.877
6/24/2021 9:30,67.64,6.978
6/24/2021 9:45,67.636,7.179
6/24/2021 10:00,67.656,7.381
6/24/2021 10:15,67.664,7.582
6/24/2021 10:30,67.652,7.882
6/24/2021 10:45,67.656,8.282
6/24/2021 11:00,67.641,8.481
6/24/2021 11:15,67.652,8.779
6/24/2021 11:30,67.629,9.077
6/24/2021 11:45,67.617,9.373
6/24/2021 12:00,67.605,9.669
6/24/2021 12:15,67.612,9.866
6/24/2021 12:30,67.593,9.965
6/24/2021 12:45,67.585,10.063
6/24/2021 13:00,67.565,10.161
6/24/2021 13:15,67.538,10.357
6/24/2021 13:30,67.523,10.259
6/24/2021 13:45,67.488,10.259
6/24/2021 14:00,67.457,10.357
6/24/2021 14:15,67.453,10.553
6/24/2021 14:30,67.422,10.651
6/24/2021 14:45,67.391,10.748
6/24/2021 15:00,67.368,10.748
6/24/2021 15:15,67.348,10.846
6/24/2021 15:30,67.333,10.748
6/24/2021 15:45,67.326,10.553
6/24/2021 16:00,67.304,10.259
6/24/2021 16:15,67.3,10.161
6/24/2021 16:30,67.285,10.063
6/24/2021 16:45,67.293,9.965
6/24/2021 17:00,67.301,9.866
6/24/2021 17:15,67.324,9.866
6/24/2021 17:30,67.309,9.768
6/24/2021 17:45,67.305,9.669
6/24/2021 18:00,67.313,9.571
6/24/2021 18:15,67.306,9.373
6/24/2021 18:30,67.302,9.275
6/24/2021 18:45,67.295,9.077
6/24/2021 19:00,67.314,8.978
6/24/2021 19:15,67.318,8.779
6/24/2021 19:30,67.322,8.581
6/24/2021 19:45,67.318,8.481
6/24/2021 20:00,67.334,8.282
6/24/2021 20:15,67.353,8.182
6/24/2021 20:30,67.338,8.082
6/24/2021 20:45,67.368,7.983
6/24/2021 21:00,67.372,7.782
6/24/2021 21:15,67.345,7.682
6/24/2021 21:30,67.365,7.582
6/24/2021 21:45,67.361,7.481
6/24/2021 22:00,67.349,7.481
6/24/2021 22:15,67.357,7.381
6/24/2021 22:30,67.364,7.28
6/24/2021 22:45,67.353,7.28
6/24/2021 23:00,67.36,7.179
6/24/2021 23:15,67.36,7.179
6/24/2021 23:30,67.337,7.179
6/24/2021 23:45,67.356,7.079
6/25/2021 0:00,67.345,7.079
6/25/2021 0:15,67.345,7.079
6/25/2021 0:30,67.31,7.079
6/25/2021 0:45,67.306,6.978
6/25/2021 1:00,67.306,6.978
6/25/2021 1:15,67.291,6.877
6/25/2021 1:30,67.287,6.775
6/25/2021 1:45,67.26,6.674
6/25/2021 2:00,67.249,6.674
6/25/2021 2:15,67.233,6.573
6/25/2021 2:30,67.222,6.573
6/25/2021 2:45,67.218,6.471
6/25/2021 3:00,67.214,6.37
6/25/2021 3:15,67.202,6.37
6/25/2021 3:30,67.186,6.268
6/25/2021 3:45,67.182,6.166
6/25/2021 4:00,67.171,6.166
6/25/2021 4:15,67.155,6.064
6/25/2021 4:30,67.14,5.962
6/25/2021 4:45,67.151,5.962
6/25/2021 5:00,67.147,5.86
6/25/2021 5:15,67.136,5.86
6/25/2021 5:30,67.132,5.757
6/25/2021 5:45,67.15,5.655
6/25/2021 6:00,67.173,5.655
6/25/2021 6:15,67.158,5.552
6/25/2021 6:30,67.181,5.552
6/25/2021 6:45,67.169,5.552
6/25/2021 7:00,67.196,5.655
6/25/2021 7:15,67.196,5.655
6/25/2021 7:30,67.224,5.757
6/25/2021 7:45,67.247,5.757
6/25/2021 8:00,67.258,5.757
6/25/2021 8:15,67.262,5.86
6/25/2021 8:30,67.274,5.86
6/25/2021 8:45,67.266,5.962
6/25/2021 9:00,67.282,6.064
6/25/2021 9:15,67.297,6.166
6/25/2021 9:30,67.301,6.268
6/25/2021 9:45,67.317,6.37
6/25/2021 10:00,67.31,6.471
6/25/2021 10:15,67.31,6.471
6/25/2021 10:30,67.302,6.573
6/25/2021 10:45,67.318,6.674
6/25/2021 11:00,67.306,6.674
6/25/2021 11:15,67.303,6.877
6/25/2021 11:30,67.291,6.877
6/25/2021 11:45,67.306,6.978
6/25/2021 12:00,67.306,6.978
6/25/2021 12:15,67.31,7.079
6/25/2021 12:30,67.299,7.079
6/25/2021 12:45,67.314,7.179
6/25/2021 13:00,67.303,7.179
6/25/2021 13:15,67.311,7.381
6/25/2021 13:30,67.292,7.481
6/25/2021 13:45,67.296,7.582
6/25/2021 14:00,67.296,7.582
6/25/2021 14:15,67.284,7.582
6/25/2021 14:30,67.265,7.682
6/25/2021 14:45,67.257,7.782
6/25/2021 15:00,67.261,7.882
6/25/2021 15:15,67.25,7.882
6/25/2021 15:30,67.261,7.882
6/25/2021 15:45,67.261,7.882
6/25/2021 16:00,67.269,8.082
6/25/2021 16:15,67.28,8.082
6/25/2021 16:30,67.28,8.082
6/25/2021 16:45,67.28,8.082
6/25/2021 17:00,67.265,7.983
6/25/2021 17:15,67.25,7.882
6/25/2021 17:30,67.238,7.882
6/25/2021 17:45,67.227,7.882
6/25/2021 18:00,67.238,7.882
6/25/2021 18:15,67.223,7.782
6/25/2021 18:30,67.219,7.682
6/25/2021 18:45,67.215,7.582
6/25/2021 19:00,67.211,7.481
6/25/2021 19:15,67.219,7.381
6/25/2021 19:30,67.23,7.381
6/25/2021 19:45,67.23,7.381
6/25/2021 20:00,67.226,7.28
6/25/2021 20:15,67.226,7.28
6/25/2021 20:30,67.226,7.28
6/25/2021 20:45,67.245,7.179
6/25/2021 21:00,67.245,7.179
6/25/2021 21:15,67.253,7.079
6/25/2021 21:30,67.241,7.079
6/25/2021 21:45,67.238,6.978
6/25/2021 22:00,67.249,6.978
6/25/2021 22:15,67.249,6.978
6/25/2021 22:30,67.257,6.877
6/25/2021 22:45,67.257,6.877
6/25/2021 23:00,67.257,6.877
6/25/2021 23:15,67.245,6.877
6/25/2021 23:30,67.23,6.775
6/25/2021 23:45,67.23,6.775
6/26/2021 0:00,67.23,6.775
6/26/2021 0:15,67.207,6.775
6/26/2021 0:30,67.207,6.775
6/26/2021 0:45,67.168,6.674
6/26/2021 1:00,67.18,6.674
6/26/2021 1:15,67.168,6.674
6/26/2021 1:30,67.157,6.674
6/26/2021 1:45,67.168,6.674
6/26/2021 2:00,67.141,6.573
6/26/2021 2:15,67.141,6.573
6/26/2021 2:30,67.13,6.573
6/26/2021 2:45,67.13,6.573
6/26/2021 3:00,67.13,6.573
6/26/2021 3:15,67.118,6.573
6/26/2021 3:30,67.13,6.573
6/26/2021 3:45,67.107,6.573
6/26/2021 4:00,67.114,6.471
6/26/2021 4:15,67.114,6.471
6/26/2021 4:30,67.149,6.471
6/26/2021 4:45,67.149,6.471
6/26/2021 5:00,67.149,6.471
6/26/2021 5:15,67.137,6.471
6/26/2021 5:30,67.16,6.471
6/26/2021 5:45,67.145,6.37
6/26/2021 6:00,67.156,6.37
6/26/2021 6:15,67.156,6.37
6/26/2021 6:30,67.168,6.37
6/26/2021 6:45,67.179,6.37
6/26/2021 7:00,67.202,6.37
6/26/2021 7:15,67.202,6.37
6/26/2021 7:30,67.214,6.37
6/26/2021 7:45,67.248,6.37
6/26/2021 8:00,67.271,6.37
6/26/2021 8:15,67.294,6.37
6/26/2021 8:30,67.287,6.471
6/26/2021 8:45,67.287,6.471
6/26/2021 9:00,67.291,6.573
6/26/2021 9:15,67.283,6.674
6/26/2021 9:30,67.287,6.775
6/26/2021 9:45,67.291,6.877
6/26/2021 10:00,67.303,6.877
6/26/2021 10:15,67.31,7.079
6/26/2021 10:30,67.326,7.179
6/26/2021 10:45,67.314,7.179
6/26/2021 11:00,67.314,7.179
6/26/2021 11:15,67.314,7.179
6/26/2021 11:30,67.318,7.28
6/26/2021 11:45,67.295,7.28
6/26/2021 12:00,67.265,7.381
6/26/2021 12:15,67.273,7.582
6/26/2021 12:30,67.299,7.682
6/26/2021 12:45,67.276,7.682
6/26/2021 13:00,67.253,7.682
6/26/2021 13:15,67.253,7.682
6/26/2021 13:30,67.242,7.682
6/26/2021 13:45,67.223,7.782
6/26/2021 14:00,67.246,7.782
6/26/2021 14:15,67.257,7.782
6/26/2021 14:30,67.227,7.882
6/26/2021 14:45,67.219,7.983
6/26/2021 15:00,67.207,7.983
6/26/2021 15:15,67.2,8.082
6/26/2021 15:30,67.2,8.082
6/26/2021 15:45,67.2,8.082
6/26/2021 16:00,67.177,8.082
6/26/2021 16:15,67.173,7.983
6/26/2021 16:30,67.196,7.983
6/26/2021 16:45,67.192,7.882
6/26/2021 17:00,67.204,7.882
6/26/2021 17:15,67.207,7.983
6/26/2021 17:30,67.219,7.983
6/26/2021 17:45,67.204,7.882
