"Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20028184, SEN S/N: 20028184)","Temp, °C (LGR S/N: 20028184, SEN S/N: 20028184)",,
6/20/2021 22:30,66.388,4.831,62.6086,3.7794
6/20/2021 22:45,66.421,4.623,62.6165,3.8045
6/20/2021 23:00,66.428,4.415,62.6163,3.8117
6/20/2021 23:15,66.474,4.207,62.6033,3.8707
6/20/2021 23:30,66.469,3.998,62.5995,3.8695
6/20/2021 23:45,66.489,3.788,62.5928,3.8962
6/21/2021 0:00,66.522,3.578,62.5727,3.9493
6/21/2021 0:15,66.502,3.261,62.5547,3.9473
6/21/2021 0:30,66.474,3.155,62.547,3.927
6/21/2021 0:45,66.436,3.155,62.5273,3.9087
6/21/2021 1:00,66.426,3.261,62.5184,3.9076
6/21/2021 1:15,66.413,3.261,62.4988,3.9142
6/21/2021 1:30,66.466,3.367,62.4883,3.9777
6/21/2021 1:45,66.443,3.472,62.4881,3.9549
6/21/2021 2:00,66.471,3.578,62.4708,4.0002
6/21/2021 2:15,66.449,3.683,62.465,3.984
6/21/2021 2:30,66.474,3.683,62.4387,4.0353
6/21/2021 2:45,66.451,3.788,62.4294,4.0216
6/21/2021 3:00,66.502,3.788,62.405,4.097
6/21/2021 3:15,66.542,3.893,62.4117,4.1303
6/21/2021 3:30,66.555,3.893,62.4075,4.1475
6/21/2021 3:45,66.517,3.893,62.4089,4.1081
6/21/2021 4:00,66.568,3.893,62.4159,4.1521
6/21/2021 4:15,66.593,3.893,62.4242,4.1688
6/21/2021 4:30,66.669,3.893,62.4354,4.2336
6/21/2021 4:45,66.757,3.893,62.4394,4.3176
6/21/2021 5:00,67.021,3.788,62.4475,4.5735
6/21/2021 5:15,66.932,3.788,62.4534,4.4786
6/21/2021 5:30,66.983,3.788,62.4604,4.5226
6/21/2021 5:45,67.059,3.788,62.4699,4.5891
6/21/2021 6:00,67.084,3.788,62.4664,4.6176
6/21/2021 6:15,67.287,3.788,62.479,4.808
6/21/2021 6:30,67.312,3.788,62.4839,4.8281
6/21/2021 6:45,67.35,3.788,62.4907,4.8593
6/21/2021 7:00,67.363,3.788,62.5012,4.8618
6/21/2021 7:15,67.353,3.893,62.5238,4.8292
6/21/2021 7:30,67.289,3.893,62.5344,4.7546
6/21/2021 7:45,67.353,3.893,62.5573,4.7957
6/21/2021 8:00,67.267,3.998,62.5686,4.6984
6/21/2021 8:15,67.219,4.102,62.5795,4.6395
6/21/2021 8:30,67.208,4.207,62.5968,4.6112
6/21/2021 8:45,67.211,4.311,62.6012,4.6098
6/21/2021 9:00,67.188,4.415,62.6093,4.5787
6/21/2021 9:15,67.155,4.623,62.6226,4.5324
6/21/2021 9:30,67.11,4.831,62.6233,4.4867
6/21/2021 9:45,67.09,5.037,62.6295,4.4605
6/21/2021 10:00,67.085,5.347,62.6261,4.4589
6/21/2021 10:15,67.016,5.655,62.6285,4.3875
6/21/2021 10:30,66.989,6.064,62.6259,4.3631
6/21/2021 10:45,66.996,6.37,62.6315,4.3645
6/21/2021 11:00,66.951,6.573,62.628,4.323
6/21/2021 11:15,67.169,6.674,62.6236,4.5454
6/21/2021 11:30,66.918,6.775,62.6085,4.3095
6/21/2021 11:45,66.895,6.877,62.616,4.279
6/21/2021 12:00,66.872,6.978,62.6158,4.2562
6/21/2021 12:15,66.751,7.179,62.6056,4.1454
6/21/2021 12:30,66.682,7.481,62.5909,4.0911
6/21/2021 12:45,66.606,7.983,62.5864,4.0196
6/21/2021 13:00,66.639,8.282,62.572,4.067
6/21/2021 13:15,66.609,8.581,62.556,4.053
6/21/2021 13:30,66.573,8.68,62.5497,4.0233
6/21/2021 13:45,66.538,8.779,62.5347,4.0033
6/21/2021 14:00,66.505,8.978,62.521,3.984
6/21/2021 14:15,66.446,9.176,62.5056,3.9404
6/21/2021 14:30,66.426,9.373,62.4829,3.9431
6/21/2021 14:45,66.368,9.571,62.4699,3.8981
6/21/2021 15:00,66.332,9.669,62.457,3.875
6/21/2021 15:15,66.274,9.866,62.4435,3.8305
6/21/2021 15:30,66.266,10.063,62.445,3.821
6/21/2021 15:45,66.226,9.965,62.4392,3.7868
6/21/2021 16:00,66.226,9.965,62.4459,3.7801
6/21/2021 16:15,66.2,9.965,62.4347,3.7653
6/21/2021 16:30,66.198,9.866,62.4315,3.7665
6/21/2021 16:45,66.18,9.669,62.4332,3.7468
6/21/2021 17:00,66.178,9.571,62.433,3.745
6/21/2021 17:15,66.119,9.275,62.4335,3.6855
6/21/2021 17:30,66.102,9.077,62.4354,3.6666
6/21/2021 17:45,66.084,8.879,62.4348,3.6492
6/21/2021 18:00,66.053,8.68,62.4378,3.6152
6/21/2021 18:15,66.084,8.382,62.4551,3.6289
6/21/2021 18:30,66.079,8.182,62.4716,3.6074
6/21/2021 18:45,66.087,7.983,62.483,3.604
6/21/2021 19:00,66.107,7.782,62.4935,3.6135
6/21/2021 19:15,66.054,7.682,62.5128,3.5412
6/21/2021 19:30,66.114,7.582,62.526,3.588
6/21/2021 19:45,66.071,7.381,62.5226,3.5484
6/21/2021 20:00,66.069,7.28,62.5272,3.5418
6/21/2021 20:15,66.117,7.179,62.5257,3.5913
6/21/2021 20:30,66.089,7.079,62.5428,3.5462
6/21/2021 20:45,66.099,6.978,62.5401,3.5589
6/21/2021 21:00,66.097,6.877,62.5487,3.5483
6/21/2021 21:15,66.082,6.775,62.5519,3.5301
6/21/2021 21:30,66.082,6.775,62.559,3.523
6/21/2021 21:45,66.079,6.674,62.5451,3.5339
6/21/2021 22:00,66.051,6.573,62.5508,3.5002
6/21/2021 22:15,66.061,6.471,62.5492,3.5118
6/21/2021 22:30,66.046,6.37,62.5483,3.4977
6/21/2021 22:45,66.046,6.37,62.5488,3.4972
6/21/2021 23:00,66.018,6.268,62.5532,3.4648
6/21/2021 23:15,66.016,6.166,62.5413,3.4747
6/21/2021 23:30,66.026,6.064,62.5718,3.4542
6/21/2021 23:45,66.036,5.962,62.5611,3.4749
6/22/2021 0:00,66.046,5.86,62.5746,3.4714
6/22/2021 0:15,66.018,5.757,62.5652,3.4528
6/22/2021 0:30,65.991,5.655,62.561,3.43
6/22/2021 0:45,66.028,5.655,62.5521,3.4759
6/22/2021 1:00,65.927,5.655,62.5354,3.3916
6/22/2021 1:15,65.963,5.552,62.5249,3.4381
6/22/2021 1:30,65.95,5.552,62.5214,3.4286
6/22/2021 1:45,65.95,5.552,62.5096,3.4404
6/22/2021 2:00,65.937,5.552,62.4941,3.4429
6/22/2021 2:15,65.912,5.552,62.4948,3.4172
6/22/2021 2:30,65.899,5.552,62.4865,3.4125
6/22/2021 2:45,65.884,5.45,62.4746,3.4094
6/22/2021 3:00,65.884,5.45,62.4686,3.4154
6/22/2021 3:15,65.897,5.45,62.4634,3.4336
6/22/2021 3:30,65.872,5.45,62.4743,3.3977
6/22/2021 3:45,65.859,5.45,62.4673,3.3917
6/22/2021 4:00,65.882,5.347,62.4736,3.4084
6/22/2021 4:15,65.894,5.347,62.4716,3.4224
6/22/2021 4:30,65.882,5.347,62.4703,3.4117
6/22/2021 4:45,65.894,5.347,62.4634,3.4306
6/22/2021 5:00,65.894,5.347,62.4598,3.4342
6/22/2021 5:15,65.882,5.347,62.4775,3.4045
6/22/2021 5:30,65.892,5.244,62.496,3.396
6/22/2021 5:45,65.866,5.244,62.4928,3.3732
6/22/2021 6:00,65.904,5.244,62.5006,3.4034
6/22/2021 6:15,65.904,5.244,62.5043,3.3997
6/22/2021 6:30,65.877,5.141,62.507,3.37
6/22/2021 6:45,65.927,5.141,62.5127,3.4143
6/22/2021 7:00,65.902,5.141,62.5382,3.3638
6/22/2021 7:15,65.915,5.141,62.5566,3.3584
6/22/2021 7:30,65.965,5.141,62.5735,3.3915
6/22/2021 7:45,65.942,5.244,62.5857,3.3563
6/22/2021 8:00,65.98,5.244,62.6017,3.3783
6/22/2021 8:15,65.97,5.347,62.6196,3.3504
6/22/2021 8:30,65.988,5.552,62.6416,3.3464
6/22/2021 8:45,66.003,5.655,62.654,3.349
6/22/2021 9:00,66.006,5.757,62.6484,3.3576
6/22/2021 9:15,65.983,5.86,62.6483,3.3347
6/22/2021 9:30,65.996,5.86,62.6535,3.3425
6/22/2021 9:45,65.958,5.86,62.6562,3.3018
6/22/2021 10:00,65.985,5.962,62.6586,3.3264
6/22/2021 10:15,66.013,6.064,62.6571,3.3559
6/22/2021 10:30,65.978,6.166,62.6493,3.3287
6/22/2021 10:45,65.983,6.37,62.6517,3.3313
6/22/2021 11:00,65.963,6.573,62.6315,3.3315
6/22/2021 11:15,65.927,6.674,62.6229,3.3041
6/22/2021 11:30,65.957,6.877,62.613,3.344
6/22/2021 11:45,65.925,7.079,62.6037,3.3213
6/22/2021 12:00,65.917,7.28,62.6048,3.3122
6/22/2021 12:15,65.874,7.582,62.5999,3.2741
6/22/2021 12:30,65.881,7.882,62.5932,3.2878
6/22/2021 12:45,65.858,7.983,62.5653,3.2927
6/22/2021 13:00,65.858,7.983,62.5659,3.2921
6/22/2021 13:15,65.836,8.082,62.5581,3.2779
6/22/2021 13:30,65.838,8.182,62.5358,3.3022
6/22/2021 13:45,65.805,8.382,62.5337,3.2713
6/22/2021 14:00,65.795,8.481,62.5205,3.2745
6/22/2021 14:15,65.78,8.382,62.5107,3.2693
6/22/2021 14:30,65.782,8.481,62.5043,3.2777
6/22/2021 14:45,65.792,8.382,62.4931,3.2989
6/22/2021 15:00,65.792,8.382,62.4902,3.3018
6/22/2021 15:15,65.77,8.481,62.4804,3.2896
6/22/2021 15:30,65.77,8.481,62.4812,3.2888
6/22/2021 15:45,65.762,8.68,62.4772,3.2848
6/22/2021 16:00,65.762,8.68,62.4685,3.2935
6/22/2021 16:15,65.737,8.68,62.4641,3.2729
6/22/2021 16:30,65.711,8.68,62.4594,3.2516
6/22/2021 16:45,65.727,8.779,62.4576,3.2694
6/22/2021 17:00,65.688,8.779,62.4531,3.2349
6/22/2021 17:15,65.699,8.68,62.454,3.245
6/22/2021 17:30,65.673,8.68,62.4531,3.2199
6/22/2021 17:45,65.681,8.481,62.4612,3.2198
6/22/2021 18:00,65.691,8.382,62.4655,3.2255
6/22/2021 18:15,65.673,8.182,62.469,3.204
6/22/2021 18:30,65.681,7.983,62.4748,3.2062
6/22/2021 18:45,65.679,7.882,62.4772,3.2018
6/22/2021 19:00,65.661,7.682,62.4907,3.1703
6/22/2021 19:15,65.684,7.582,62.5096,3.1744
6/22/2021 19:30,65.707,7.481,62.5154,3.1916
6/22/2021 19:45,65.704,7.381,62.5181,3.1859
6/22/2021 20:00,65.686,7.179,62.5198,3.1662
6/22/2021 20:15,65.722,7.079,62.5371,3.1849
6/22/2021 20:30,65.732,6.978,62.5477,3.1843
6/22/2021 20:45,65.719,6.978,62.5656,3.1534
6/22/2021 21:00,65.73,6.877,62.5693,3.1607
6/22/2021 21:15,65.742,6.877,62.5743,3.1677
6/22/2021 21:30,65.752,6.775,62.5906,3.1614
6/22/2021 21:45,65.74,6.775,62.6035,3.1365
6/22/2021 22:00,65.762,6.674,62.5914,3.1706
6/22/2021 22:15,65.712,6.674,62.597,3.115
6/22/2021 22:30,65.773,6.573,62.6071,3.1659
6/22/2021 22:45,65.76,6.573,62.6073,3.1527
6/22/2021 23:00,65.773,6.573,62.5977,3.1753
6/22/2021 23:15,65.732,6.471,62.5783,3.1537
6/22/2021 23:30,65.732,6.471,62.5757,3.1563
6/22/2021 23:45,65.717,6.37,62.5726,3.1444
6/23/2021 0:00,65.689,6.268,62.549,3.14
6/23/2021 0:15,65.676,6.268,62.535,3.141
6/23/2021 0:30,65.674,6.166,62.5376,3.1364
6/23/2021 0:45,65.661,6.166,62.5399,3.1211
6/23/2021 1:00,65.636,6.166,62.5139,3.1221
6/23/2021 1:15,65.621,6.064,62.5095,3.1115
6/23/2021 1:30,65.621,6.064,62.4991,3.1219
6/23/2021 1:45,65.608,6.064,62.487,3.121
6/23/2021 2:00,65.57,6.064,62.4752,3.0948
6/23/2021 2:15,65.596,6.064,62.4599,3.1361
6/23/2021 2:30,65.58,5.962,62.4541,3.1259
6/23/2021 2:45,65.618,5.962,62.4489,3.1691
6/23/2021 3:00,65.591,5.86,62.4497,3.1413
6/23/2021 3:15,65.628,5.86,62.4389,3.1891
6/23/2021 3:30,65.639,5.757,62.4446,3.1944
6/23/2021 3:45,65.672,5.552,62.4353,3.2367
6/23/2021 4:00,65.692,5.347,62.4361,3.2559
6/23/2021 4:15,65.689,5.244,62.4447,3.2443
6/23/2021 4:30,65.689,5.244,62.4464,3.2426
6/23/2021 4:45,65.689,5.244,62.4421,3.2469
6/23/2021 5:00,65.654,5.347,62.4465,3.2075
6/23/2021 5:15,65.667,5.347,62.4565,3.2105
6/23/2021 5:30,65.679,5.347,62.4678,3.2112
6/23/2021 5:45,65.717,5.347,62.4727,3.2443
6/23/2021 6:00,65.717,5.347,62.4824,3.2346
6/23/2021 6:15,65.692,5.347,62.4911,3.2009
6/23/2021 6:30,65.702,5.244,62.5015,3.2005
6/23/2021 6:45,65.715,5.244,62.5175,3.1975
6/23/2021 7:00,65.753,5.244,62.5241,3.2289
6/23/2021 7:15,65.74,5.244,62.5401,3.1999
6/23/2021 7:30,65.753,5.244,62.5459,3.2071
6/23/2021 7:45,65.74,5.244,62.5572,3.1828
6/23/2021 8:00,65.768,5.347,62.5706,3.1974
6/23/2021 8:15,65.783,5.45,62.5822,3.2008
6/23/2021 8:30,65.788,5.655,62.5949,3.1931
6/23/2021 8:45,65.803,5.757,62.5964,3.2066
6/23/2021 9:00,65.793,5.86,62.6036,3.1894
6/23/2021 9:15,65.839,6.166,62.6084,3.2306
6/23/2021 9:30,65.808,6.471,62.6106,3.1974
6/23/2021 9:45,65.778,6.775,62.6196,3.1584
6/23/2021 10:00,65.798,7.079,62.6227,3.1753
6/23/2021 10:15,65.79,7.28,62.6275,3.1625
6/23/2021 10:30,65.785,7.582,62.6278,3.1572
6/23/2021 10:45,65.752,7.782,62.6214,3.1306
6/23/2021 11:00,65.77,7.983,62.6103,3.1597
6/23/2021 11:15,65.785,8.082,62.6085,3.1765
6/23/2021 11:30,65.742,8.382,62.6046,3.1374
6/23/2021 11:45,65.775,8.68,62.6044,3.1706
6/23/2021 12:00,65.747,9.077,62.5947,3.1523
6/23/2021 12:15,65.726,9.275,62.5919,3.1341
6/23/2021 12:30,65.759,9.571,62.5915,3.1675
6/23/2021 12:45,65.726,9.768,62.5896,3.1364
6/23/2021 13:00,65.739,9.768,62.5806,3.1584
6/23/2021 13:15,65.726,9.768,62.568,3.158
6/23/2021 13:30,65.673,9.669,62.5545,3.1185
6/23/2021 13:45,65.678,9.866,62.5464,3.1316
6/23/2021 14:00,65.675,10.259,62.5282,3.1468
6/23/2021 14:15,65.609,10.651,62.5145,3.0945
6/23/2021 14:30,65.64,10.846,62.4985,3.1415
6/23/2021 14:45,65.604,10.944,62.4831,3.1209
6/23/2021 15:00,65.561,11.236,62.4699,3.0911
6/23/2021 15:15,65.579,11.431,62.4583,3.1207
6/23/2021 15:30,65.541,11.431,62.4495,3.0915
6/23/2021 15:45,65.538,11.334,62.4457,3.0923
6/23/2021 16:00,65.51,11.236,62.4489,3.0611
6/23/2021 16:15,65.531,11.041,62.4496,3.0814
6/23/2021 16:30,65.561,10.748,62.4524,3.1086
6/23/2021 16:45,65.543,10.553,62.4522,3.0908
6/23/2021 17:00,65.577,10.357,62.4498,3.1272
6/23/2021 17:15,65.571,10.161,62.4544,3.1166
6/23/2021 17:30,65.579,9.965,62.4592,3.1198
6/23/2021 17:45,65.561,9.768,62.4685,3.0925
6/23/2021 18:00,65.569,9.571,62.4726,3.0964
6/23/2021 18:15,65.541,9.472,62.4882,3.0528
6/23/2021 18:30,65.549,9.275,62.4856,3.0634
6/23/2021 18:45,65.557,9.077,62.5012,3.0558
6/23/2021 19:00,65.592,8.978,62.5072,3.0848
6/23/2021 19:15,65.6,8.779,62.5168,3.0832
6/23/2021 19:30,65.623,8.68,62.5259,3.0971
6/23/2021 19:45,65.62,8.581,62.5135,3.1065
6/23/2021 20:00,65.63,8.481,62.5309,3.0991
6/23/2021 20:15,65.615,8.382,62.5301,3.0849
6/23/2021 20:30,65.638,8.282,62.5352,3.1028
6/23/2021 20:45,65.61,8.182,62.5463,3.0637
6/23/2021 21:00,65.646,8.082,62.5655,3.0805
6/23/2021 21:15,65.681,7.983,62.5781,3.1029
6/23/2021 21:30,65.691,7.882,62.5915,3.0995
6/23/2021 21:45,65.704,7.882,62.5884,3.1156
6/23/2021 22:00,65.739,7.782,62.5983,3.1407
6/23/2021 22:15,65.699,7.682,62.6027,3.0963
6/23/2021 22:30,65.686,7.682,62.6068,3.0792
6/23/2021 22:45,65.699,7.682,62.6068,3.0922
6/23/2021 23:00,65.684,7.582,62.6081,3.0759
6/23/2021 23:15,65.684,7.582,62.6031,3.0809
6/23/2021 23:30,65.684,7.582,62.6028,3.0812
6/23/2021 23:45,65.656,7.481,62.5975,3.0585
6/24/2021 0:00,65.656,7.481,62.5849,3.0711
6/24/2021 0:15,65.641,7.381,62.5913,3.0497
6/24/2021 0:30,65.603,7.381,62.5656,3.0374
6/24/2021 0:45,65.6,7.28,62.5399,3.0601
6/24/2021 1:00,65.572,7.179,62.5344,3.0376
6/24/2021 1:15,65.557,7.079,62.5276,3.0294
6/24/2021 1:30,65.555,6.978,62.5243,3.0307
6/24/2021 1:45,65.555,6.978,62.5069,3.0481
6/24/2021 2:00,65.565,6.877,62.5008,3.0642
6/24/2021 2:15,65.514,6.877,62.4869,3.0271
6/24/2021 2:30,65.512,6.775,62.4817,3.0303
6/24/2021 2:45,65.512,6.775,62.4802,3.0318
6/24/2021 3:00,65.471,6.674,62.4708,3.0002
6/24/2021 3:15,65.459,6.674,62.4631,2.9959
6/24/2021 3:30,65.481,6.573,62.4579,3.0231
6/24/2021 3:45,65.456,6.573,62.4398,3.0162
6/24/2021 4:00,65.456,6.573,62.4364,3.0196
6/24/2021 4:15,65.416,6.471,62.4429,2.9731
6/24/2021 4:30,65.416,6.471,62.4386,2.9774
6/24/2021 4:45,65.428,6.471,62.4457,2.9823
6/24/2021 5:00,65.401,6.37,62.442,2.959
6/24/2021 5:15,65.439,6.37,62.4454,2.9936
6/24/2021 5:30,65.436,6.268,62.4572,2.9788
6/24/2021 5:45,65.436,6.268,62.461,2.975
6/24/2021 6:00,65.423,6.268,62.4643,2.9587
6/24/2021 6:15,65.408,6.166,62.4584,2.9496
6/24/2021 6:30,65.421,6.166,62.4604,2.9606
6/24/2021 6:45,65.446,6.166,62.4819,2.9641
6/24/2021 7:00,65.446,6.166,62.4937,2.9523
6/24/2021 7:15,65.484,6.166,62.5033,2.9807
6/24/2021 7:30,65.449,6.268,62.5106,2.9384
6/24/2021 7:45,65.476,6.37,62.5234,2.9526
6/24/2021 8:00,65.517,6.471,62.5283,2.9887
6/24/2021 8:15,65.469,6.573,62.5237,2.9453
6/24/2021 8:30,65.497,6.674,62.5257,2.9713
6/24/2021 8:45,65.474,6.775,62.5267,2.9473
6/24/2021 9:00,65.494,7.079,62.532,2.962
6/24/2021 9:15,65.514,7.381,62.5464,2.9676
6/24/2021 9:30,65.499,7.782,62.5492,2.9498
6/24/2021 9:45,65.483,8.182,62.5556,2.9274
6/24/2021 10:00,65.509,8.68,62.5595,2.9495
6/24/2021 10:15,65.493,9.077,62.5686,2.9244
6/24/2021 10:30,65.496,9.669,62.571,2.925
6/24/2021 10:45,65.495,10.161,62.5705,2.9245
6/24/2021 11:00,65.47,10.651,62.5582,2.9118
6/24/2021 11:15,65.482,11.139,62.5496,2.9324
6/24/2021 11:30,65.482,11.625,62.5435,2.9385
6/24/2021 11:45,65.469,12.11,62.5321,2.9369
6/24/2021 12:00,65.444,12.594,62.5269,2.9171
6/24/2021 12:15,65.431,13.076,62.5103,2.9207
6/24/2021 12:30,65.403,13.461,62.5094,2.8936
6/24/2021 12:45,65.413,13.846,62.5044,2.9086
6/24/2021 13:00,65.396,14.134,62.4996,2.8964
6/24/2021 13:15,65.388,14.325,62.4846,2.9034
6/24/2021 13:30,65.37,14.613,62.4682,2.9018
6/24/2021 13:45,65.35,14.804,62.4441,2.9059
6/24/2021 14:00,65.34,14.9,62.4315,2.9085
6/24/2021 14:15,65.294,15.091,62.4163,2.8777
6/24/2021 14:30,65.296,15.187,62.4062,2.8898
6/24/2021 14:45,65.271,15.187,62.3837,2.8873
6/24/2021 15:00,65.248,15.282,62.3674,2.8806
6/24/2021 15:15,65.241,14.996,62.3507,2.8903
6/24/2021 15:30,65.225,14.9,62.3483,2.8767
6/24/2021 15:45,65.22,14.709,62.3498,2.8702
6/24/2021 16:00,65.215,14.517,62.3476,2.8674
6/24/2021 16:15,65.167,14.134,62.3359,2.8311
6/24/2021 16:30,65.208,13.75,62.3455,2.8625
6/24/2021 16:45,65.2,13.461,62.3563,2.8437
6/24/2021 17:00,65.205,13.173,62.3589,2.8461
6/24/2021 17:15,65.2,12.98,62.3664,2.8336
6/24/2021 17:30,65.221,12.787,62.3775,2.8435
6/24/2021 17:45,65.193,12.69,62.3754,2.8176
6/24/2021 18:00,65.213,12.497,62.3784,2.8346
6/24/2021 18:15,65.208,12.304,62.3983,2.8097
6/24/2021 18:30,65.213,12.013,62.3979,2.8151
6/24/2021 18:45,65.208,11.819,62.4003,2.8077
6/24/2021 19:00,65.226,11.528,62.4115,2.8145
6/24/2021 19:15,65.219,11.236,62.4251,2.7939
6/24/2021 19:30,65.239,11.041,62.4418,2.7972
6/24/2021 19:45,65.259,10.846,62.45,2.809
6/24/2021 20:00,65.265,10.553,62.4667,2.7983
6/24/2021 20:15,65.272,10.357,62.4775,2.7945
6/24/2021 20:30,65.28,10.161,62.4814,2.7986
6/24/2021 20:45,65.288,9.965,62.4973,2.7907
6/24/2021 21:00,65.298,9.866,62.5071,2.7909
6/24/2021 21:15,65.306,9.669,62.5043,2.8017
6/24/2021 21:30,65.306,9.669,62.5109,2.7951
6/24/2021 21:45,65.316,9.571,62.5195,2.7965
6/24/2021 22:00,65.313,9.472,62.5179,2.7951
6/24/2021 22:15,65.275,9.472,62.5128,2.7622
6/24/2021 22:30,65.311,9.373,62.5191,2.7919
6/24/2021 22:45,65.308,9.275,62.5202,2.7878
6/24/2021 23:00,65.308,9.275,62.5284,2.7796
6/24/2021 23:15,65.293,9.176,62.5197,2.7733
6/24/2021 23:30,65.293,9.176,62.5261,2.7669
6/24/2021 23:45,65.28,9.176,62.5315,2.7485
6/25/2021 0:00,65.318,9.176,62.5198,2.7982
6/25/2021 0:15,65.303,9.077,62.5075,2.7955
6/25/2021 0:30,65.275,8.978,62.4933,2.7817
6/25/2021 0:45,65.26,8.879,62.4891,2.7709
6/25/2021 1:00,65.243,8.68,62.4826,2.7604
6/25/2021 1:15,65.253,8.581,62.4742,2.7788
6/25/2021 1:30,65.21,8.382,62.4633,2.7467
6/25/2021 1:45,65.185,8.382,62.4468,2.7382
6/25/2021 2:00,65.195,8.282,62.4289,2.7661
6/25/2021 2:15,65.18,8.182,62.4274,2.7526
6/25/2021 2:30,65.164,8.082,62.4218,2.7422
6/25/2021 2:45,65.162,7.983,62.4235,2.7385
6/25/2021 3:00,65.175,7.983,62.4218,2.7532
6/25/2021 3:15,65.159,7.882,62.4059,2.7531
6/25/2021 3:30,65.144,7.782,62.4034,2.7406
6/25/2021 3:45,65.144,7.782,62.4064,2.7376
6/25/2021 4:00,65.142,7.682,62.3967,2.7453
6/25/2021 4:15,65.127,7.582,62.3875,2.7395
6/25/2021 4:30,65.124,7.481,62.3832,2.7408
6/25/2021 4:45,65.134,7.381,62.3785,2.7555
6/25/2021 5:00,65.122,7.381,62.3787,2.7433
6/25/2021 5:15,65.119,7.28,62.3811,2.7379
6/25/2021 5:30,65.117,7.179,62.3737,2.7433
6/25/2021 5:45,65.104,7.179,62.3867,2.7173
6/25/2021 6:00,65.127,7.079,62.3973,2.7297
6/25/2021 6:15,65.152,7.079,62.4056,2.7464
6/25/2021 6:30,65.152,7.079,62.4159,2.7361
6/25/2021 6:45,65.14,7.079,62.43,2.71
6/25/2021 7:00,65.167,7.179,62.4349,2.7321
6/25/2021 7:15,65.155,7.179,62.4426,2.7124
6/25/2021 7:30,65.17,7.28,62.4521,2.7179
6/25/2021 7:45,65.198,7.381,62.4793,2.7187
6/25/2021 8:00,65.21,7.381,62.4967,2.7133
6/25/2021 8:15,65.238,7.481,62.4948,2.7432
6/25/2021 8:30,65.228,7.582,62.4969,2.7311
6/25/2021 8:45,65.218,7.682,62.5008,2.7172
6/25/2021 9:00,65.23,7.682,62.5105,2.7195
6/25/2021 9:15,65.248,7.882,62.5244,2.7236
6/25/2021 9:30,65.263,7.983,62.5257,2.7373
6/25/2021 9:45,65.253,8.082,62.5351,2.7179
6/25/2021 10:00,65.24,8.082,62.5313,2.7087
6/25/2021 10:15,65.256,8.182,62.5262,2.7298
6/25/2021 10:30,65.245,8.282,62.5305,2.7145
6/25/2021 10:45,65.248,8.382,62.5356,2.7124
6/25/2021 11:00,65.25,8.481,,65.25
6/25/2021 11:15,65.24,8.581,62.5366,2.7034
6/25/2021 11:30,65.228,8.581,62.5302,2.6978
6/25/2021 11:45,65.24,8.581,62.5325,2.7075
6/25/2021 12:00,65.243,8.68,62.5213,2.7217
6/25/2021 12:15,65.243,8.68,62.5191,2.7239
6/25/2021 12:30,65.278,8.581,62.5146,2.7634
6/25/2021 12:45,65.291,8.581,62.5034,2.7876
6/25/2021 13:00,62.849,8.581,62.4877,0.3613
6/25/2021 13:15,62.885,10.063,62.4739,0.4111
6/25/2021 13:30,62.865,15.282,62.4547,0.4103
6/25/2021 13:45,62.834,15.569,62.4372,0.3968
6/25/2021 14:00,65.003,11.236,62.4203,2.5827
6/25/2021 14:15,64.953,9.768,62.4059,2.5471
6/25/2021 14:30,64.931,9.866,62.3884,2.5426
6/25/2021 14:45,64.91,10.063,62.3766,2.5334
6/25/2021 15:00,64.918,10.357,62.3577,2.5603
6/25/2021 15:15,64.847,10.553,62.3378,2.5092
6/25/2021 15:30,64.836,10.651,62.328,2.508
6/25/2021 15:45,64.839,10.748,62.324,2.515
6/25/2021 16:00,64.816,10.846,62.3127,2.5033
6/25/2021 16:15,64.829,10.846,62.3174,2.5116
6/25/2021 16:30,64.816,10.846,62.3157,2.5003
6/25/2021 16:45,64.816,10.846,62.3276,2.4884
6/25/2021 17:00,64.824,10.651,62.3205,2.5035
6/25/2021 17:15,64.796,10.553,62.3249,2.4711
6/25/2021 17:30,64.793,10.455,62.328,2.465
6/25/2021 17:45,64.814,10.259,62.3355,2.4785
6/25/2021 18:00,64.811,10.161,62.3294,2.4816
6/25/2021 18:15,64.819,9.965,62.347,2.472
6/25/2021 18:30,64.814,9.768,62.3439,2.4701
6/25/2021 18:45,64.809,9.571,62.3552,2.4538
6/25/2021 19:00,64.817,9.373,62.3646,2.4524
6/25/2021 19:15,64.84,9.275,62.3784,2.4616
6/25/2021 19:30,64.837,9.176,62.3947,2.4423
6/25/2021 19:45,64.847,9.077,62.4045,2.4425
6/25/2021 20:00,64.845,8.978,62.4207,2.4243
6/25/2021 20:15,64.88,8.879,62.4256,2.4544
6/25/2021 20:30,64.893,8.879,62.4365,2.4565
6/25/2021 20:45,64.903,8.779,62.4498,2.4532
6/25/2021 21:00,64.903,8.779,62.4481,2.4549
6/25/2021 21:15,64.888,8.68,62.4588,2.4292
6/25/2021 21:30,64.888,8.68,62.4648,2.4232
6/25/2021 21:45,64.898,8.581,62.4571,2.4409
6/25/2021 22:00,64.896,8.481,62.4672,2.4288
6/25/2021 22:15,64.896,8.481,62.4727,2.4233
6/25/2021 22:30,64.893,8.382,62.4727,2.4203
6/25/2021 22:45,64.906,8.382,62.4825,2.4235
