"","pointid","ele","flo_accu","lat","lon","ele_up10","ele_down10","ele_up20","floaccu_up10","floaccu_down10","floaccu_up20","lat_up10","lon_up10","lat_down10","lon_down10","lat_up20","lon_up20","dist_diff_mid","ele_diff_mid","slope_mid","dist_diff_up20","ele_diff_up20","slope_up20"
"832",46605,4020,1996,-0.30265502,-78.20749587,4022,4019,4023,1927,1999,1924,-0.30257368,-78.20744204,-0.30273635,-78.20749585,-0.30254655,-78.20738819,19.9115647006506,3,0.150666210571687,17.0141927096861,3,0.176323381966404
"833",46606,4022,1302,-0.30265498,-78.2073343,4025,4020,4027,1295,1347,1290,-0.30260074,-78.20725353,-0.30270922,-78.20741507,-0.30257361,-78.20719968,21.660826123332,5,0.230831454512912,17.5104942503476,5,0.285543053697685
"834",46607,4054,973,-0.30265471,-78.2062841,4057,4050,4060,971,1088,960,-0.30270891,-78.20623023,-0.3026005,-78.20633797,-0.30279022,-78.20617635,17.0141606528718,7,0.411421999757506,19.2723260136029,6,0.311327236565273
"835",46608,4066,367,-0.30265454,-78.20566475,NA,4065,NA,NA,398,NA,NA,NA,-0.30270878,-78.20571859,NA,NA,NA,NA,NA,NA,NA,NA
"836",46609,4074,392,-0.30265421,-78.20437219,4075,4076,4076,372,749,348,-0.30262708,-78.20429141,-0.30268129,-78.20426447,-0.30259996,-78.20423756,21.8501568672345,-1,-0.045766261820278,16.1577446376249,2,0.123779651483216
"837",46610,4074,388,-0.3026542,-78.20434526,4076,4073,4077,349,401,322,-0.30259996,-78.20426449,-0.30270843,-78.2043991,-0.30257284,-78.20421064,19.3371144010035,3,0.155142072275495,17.5099184285557,3,0.171331466348096
"838",46702,4022,756,-0.30268292,-78.21056571,4022,4021,4023,649,851,345,-0.3026016,-78.21056573,-0.30273716,-78.21061955,-0.30254736,-78.21051188,17.5599925988229,1,0.0569476322027058,16.2366648506053,1,0.0615890029880563
"839",46703,4021,13846,-0.3026827,-78.209704,4022,4020,4023,13542,13910,13513,-0.30262847,-78.20965015,-0.30273693,-78.20975784,-0.30254713,-78.20962325,17.0141869599417,2,0.117548961035212,17.565780206911,2,0.113857737967889
"840",46704,4021,536,-0.30268241,-78.208573,4021,4020,4021,533,539,529,-0.30260108,-78.20857302,-0.30276374,-78.20857298,-0.30251975,-78.20857304,18.1072289199112,1,0.0552265619672137,18.1072289199168,0,0
"841",46705,4020,6452,-0.30268215,-78.20757665,4021,4019,4022,6449,6455,6406,-0.30260082,-78.20757667,-0.30276348,-78.20757663,-0.3025195,-78.20760362,18.1072289199105,2,0.110453123934432,18.353334319382,2,0.108972024657553
"842",46706,4020,1997,-0.30268213,-78.20749587,4021,4019,4023,1929,2018,1924,-0.30260079,-78.20746896,-0.30276346,-78.20749585,-0.30254655,-78.20738819,18.5909884101897,2,0.10757900311012,19.2735788039069,3,0.155653500085406
"843",46707,4021,1345,-0.3026821,-78.20738815,4023,4019,4025,1299,1354,1295,-0.30262786,-78.20730738,-0.30276344,-78.20741506,-0.30260074,-78.20725353,20.3677870043969,4,0.196388542316183,17.509918395572,4,0.228441955561114
"844",46708,4021,1344,-0.30268209,-78.20736123,4023,4020,4026,1299,1348,1292,-0.30262786,-78.20730738,-0.30273633,-78.20741507,-0.30257362,-78.20722661,17.0149769851973,3,0.176315254649474,19.2450054292056,5,0.259807668976397
"845",46709,4056,972,-0.30268181,-78.20625716,4060,4052,4060,961,974,951,-0.30276312,-78.20620328,-0.3026276,-78.20631103,-0.30281733,-78.20614941,19.3657139835267,8,0.413101216242538,19.2731973321934,4,0.207542107884638
"846",46710,4065,380,-0.30268166,-78.20569167,NA,4064,NA,NA,405,NA,NA,NA,-0.30273589,-78.20574551,NA,NA,NA,NA,NA,NA,NA,NA
"847",46711,4073,400,-0.30268133,-78.20439911,4075,4075,4076,377,750,349,-0.30262709,-78.20431834,-0.3026813,-78.20429139,-0.30259996,-78.20426449,22.8215817501872,0,0,17.5104942191947,3,0.171325832523417
"848",46712,4074,758,-0.30268131,-78.20434525,4076,4072,4072,749,1169,757,-0.30268129,-78.20426447,-0.30273554,-78.20439909,-0.30287109,-78.20439906,17.4989645722893,4,0.228584953325425,21.9589888593168,-2,-0.091078874934236
"849",46713,4074,757,-0.3026813,-78.20431832,4076,4072,4079,748,1169,733,-0.30268128,-78.20423754,-0.30273554,-78.20439909,-0.30270837,-78.20415675,19.8226762885971,4,0.201789099603114,18.2363347950871,5,0.274177901216587
"850",46714,4075,750,-0.3026813,-78.20429139,4077,4073,4080,737,764,711,-0.30270839,-78.2042106,-0.30270843,-78.20437217,-0.30270836,-78.20412982,18.9713844243414,4,0.210843864134015,18.2361508795735,5,0.274180666359838
"851",46715,4076,749,-0.30268129,-78.20426447,4078,4074,4081,735,758,710,-0.30270838,-78.20418367,-0.30268131,-78.20434525,-0.30270836,-78.20410289,18.4788302500642,4,0.216463918217231,18.2374326718982,5,0.274161395957032
"852",46716,4076,748,-0.30268128,-78.20423754,4079,4074,4082,733,757,709,-0.30270837,-78.20415675,-0.3026813,-78.20431832,-0.30270835,-78.20407596,18.4777748195873,5,0.270595353002125,18.2374326719146,6,0.328993675148143
"853",46799,4021,821,-0.30271004,-78.21059263,4022,4021,4022,650,892,641,-0.30262871,-78.21056572,-0.30276427,-78.21064647,-0.30257448,-78.21053881,18.0430183909604,1,0.0554230993025538,16.2362540517988,1,0.0615905612716877
"854",46800,4020,13873,-0.30270981,-78.20970399,4022,4019,4023,13579,13939,13524,-0.30262848,-78.20967708,-0.30276405,-78.20978476,-0.30257424,-78.20962324,20.3667300990218,3,0.147299050236056,17.5657801954198,3,0.170786607063559
"855",46801,4020,537,-0.30270952,-78.208573,4021,4020,4021,534,540,531,-0.30262819,-78.20857302,-0.30279085,-78.20857298,-0.30254686,-78.20857304,18.1072289199112,1,0.0552265619672137,18.1072289199167,1,0.0552265619671968
"856",46802,4020,6453,-0.30270926,-78.20757665,4021,4018,4021,6450,6546,6447,-0.30262793,-78.20757667,-0.30279059,-78.20757662,-0.3025466,-78.20757669,18.1072292620966,3,0.165679682770673,18.1072289199112,1,0.0552265619672136
"857",46803,4020,1998,-0.30270924,-78.20749586,4021,4018,4022,1930,2028,1927,-0.3026279,-78.20746895,-0.30279057,-78.20752277,-0.30257368,-78.20744204,19.0736910330068,3,0.157284711952634,16.2362540519515,2,0.123181122542216
"858",46804,4020,1347,-0.30270922,-78.20741507,4022,4019,4024,1302,1355,1297,-0.30265498,-78.2073343,-0.30279055,-78.20741505,-0.30262785,-78.20728045,19.8840275029586,3,0.1508748667519,17.5104941862209,4,0.228434443794717
"859",46805,4057,971,-0.30270891,-78.20623023,4060,4054,4060,960,973,836,-0.30279022,-78.20617635,-0.30265471,-78.2062841,-0.30284443,-78.20612248,19.3649243756325,6,0.309838545383115,19.273197312655,3,0.155656581071277
"860",46806,4065,398,-0.30270878,-78.20571859,4066,4063,NA,367,424,NA,-0.30265454,-78.20566475,-0.30276302,-78.20579936,NA,NA,19.3379043507611,3,0.155135734751006,NA,NA,NA
"861",46807,4073,401,-0.30270843,-78.2043991,4074,4075,4076,388,750,349,-0.3026542,-78.20434526,-0.3026813,-78.20429139,-0.30259996,-78.20426449,20.8712639988226,-1,-0.0479127665701709,19.2441386081086,3,0.155891622955571
"862",46808,4073,764,-0.30270843,-78.20437217,4075,4071,4071,750,1227,763,-0.3026813,-78.20429139,-0.30276266,-78.20442601,-0.30284399,-78.20442599,17.9925741675032,4,0.222313937003216,16.2362540250102,-2,-0.123181122746615
"863",46809,4077,737,-0.30270839,-78.2042106,4080,4075,4083,711,750,708,-0.30270836,-78.20412982,-0.3026813,-78.20429139,-0.30270834,-78.20404903,18.4777751402188,5,0.270595348306679,17.9856399713087,6,0.333599472110606
"864",46810,4078,735,-0.30270838,-78.20418367,4081,4076,4084,710,749,707,-0.30270836,-78.20410289,-0.30268129,-78.20426447,-0.30270834,-78.2040221,18.4788302276191,5,0.270579898100195,17.9856396612689,6,0.333599477861255
"865",46811,4079,733,-0.30270837,-78.20415675,4082,4076,4085,709,748,706,-0.30270835,-78.20407596,-0.30268128,-78.20423754,-0.30270833,-78.20399518,18.4788879758895,6,0.324694863014948,17.9856396598693,6,0.333599477887216
"866",46812,4080,711,-0.30270836,-78.20412982,4083,4077,4087,708,737,703,-0.30270834,-78.20404903,-0.30270839,-78.2042106,-0.30270832,-78.20396825,17.985640005784,6,0.333599471471155,17.9856396613021,7,0.389199390837414
"867",46813,4081,710,-0.30270836,-78.20410289,4084,4078,4088,707,735,702,-0.30270834,-78.2040221,-0.30270838,-78.20418367,-0.30270832,-78.20394132,17.9856396612689,6,0.333599477861255,17.9856396613021,7,0.389199390837414
"868",46814,4082,709,-0.30270835,-78.20407596,4085,4079,4090,706,733,699,-0.30270833,-78.20399518,-0.30270837,-78.20415675,-0.30273542,-78.20391438,17.9856396598693,6,0.333599477887216,18.2374326276331,8,0.438658234595944
"869",46815,4083,708,-0.30270834,-78.20404903,4087,4080,4092,703,711,696,-0.30270832,-78.20396825,-0.30270836,-78.20412982,-0.30276252,-78.20388745,17.9856396613021,7,0.389199390837414,18.9710230479067,9,0.474407731057661
"870",46816,4084,707,-0.30270834,-78.2040221,4088,4081,4092,702,710,696,-0.30270832,-78.20394132,-0.30270836,-78.20410289,-0.30276252,-78.20388745,17.9856396613021,7,0.389199390837414,16.1568990590117,8,0.495144518188835
"871",46817,4085,706,-0.30270833,-78.20399518,4090,4082,4094,699,709,694,-0.30273542,-78.20391438,-0.30270835,-78.20407596,-0.30276251,-78.20386052,18.4788302063054,8,0.432927837459659,16.1579317744434,9,0.557001980552677
"872",46818,4087,703,-0.30270832,-78.20396825,4092,4083,4096,696,708,690,-0.30276252,-78.20388745,-0.30270834,-78.20404903,-0.30278962,-78.20383358,19.8229676476217,9,0.454018800816627,17.5112290937611,9,0.513955928039714
"873",46819,4088,702,-0.30270832,-78.20394132,4092,4084,4098,696,707,565,-0.30276252,-78.20388745,-0.30270834,-78.2040221,-0.30281672,-78.20380665,17.4989487416268,8,0.457170320235835,19.2444525526681,10,0.519630266053662
"874",46921,4021,851,-0.30273716,-78.21061955,4022,4021,4022,756,897,649,-0.30268292,-78.21056571,-0.30281849,-78.21064646,-0.3026016,-78.21056573,18.0438084173342,1,0.055420672669043,16.2362540467836,1,0.0615905612907124
"875",46922,4020,13910,-0.30273693,-78.20975784,4021,4019,4022,13846,14047,13542,-0.3026827,-78.209704,-0.30279117,-78.20983861,-0.30262847,-78.20965015,19.3371142958175,2,0.10342804874627,17.0141869416009,2,0.117548961161927
"876",46923,4020,13894,-0.30273693,-78.20973091,4021,4019,4023,13845,14038,13530,-0.30265559,-78.209704,-0.30276406,-78.20981169,-0.30260135,-78.20962323,19.0232467684373,2,0.105134524318863,19.2735787653682,3,0.155653500396644
"877",46924,4020,538,-0.30273663,-78.20857299,4021,4020,4021,535,541,532,-0.3026553,-78.20857301,-0.30281796,-78.20857297,-0.30257397,-78.20857303,18.1072289199164,1,0.0552265619671979,18.1072289199112,1,0.0552265619672136
"878",46925,4019,6454,-0.30273637,-78.20757664,4020,4018,4021,6451,6547,6448,-0.30265504,-78.20757666,-0.3028177,-78.20757662,-0.30257371,-78.20757668,18.1072289199164,2,0.110453123934396,18.1072289199112,2,0.110453123934427
"879",46926,4019,1999,-0.30273635,-78.20749585,4020,4018,4022,1996,2029,1927,-0.30265502,-78.20749587,-0.30281768,-78.20752276,-0.30257368,-78.20744204,18.589931543617,2,0.107585119144062,19.0733414145137,3,0.157287595015584
"880",46927,4020,1348,-0.30273633,-78.20741507,4021,4018,4023,1344,1359,1299,-0.30268209,-78.20736123,-0.30281766,-78.20744198,-0.30262786,-78.20730738,18.0438084167317,3,0.166262018012681,17.0149769123632,3,0.176315255404207
"881",46928,4058,964,-0.30273602,-78.20623022,4060,4054,4060,960,973,836,-0.30279022,-78.20617635,-0.30265471,-78.2062841,-0.30284443,-78.20612248,19.3649243602787,6,0.309838545628775,17.0141605281285,2,0.117549143649698
"882",46929,4064,417,-0.3027359,-78.20577244,4065,4062,4066,380,502,333,-0.30268166,-78.20569167,-0.30281724,-78.20582627,-0.30262743,-78.20566475,21.6883632162596,3,0.138323024660105,17.0149769136998,2,0.117543503593571
"883",46930,4064,405,-0.30273589,-78.20574551,4065,4063,NA,380,497,NA,-0.30268166,-78.20569167,-0.30279013,-78.20579935,NA,NA,17.0141926225673,2,0.117548921912829,NA,NA,NA
"884",46931,4072,1169,-0.30273554,-78.20439909,4071,4070,4069,763,1256,777,-0.30284399,-78.20442599,-0.30278978,-78.20447986,-0.30284402,-78.20453371,23.2688368006146,1,0.0429759342320708,19.2457037235103,-3,-0.155878945405111
"885",46932,4090,699,-0.30273542,-78.20391438,4096,4085,4100,690,706,562,-0.30278962,-78.20383358,-0.30270833,-78.20399518,-0.30284382,-78.20377971,20.3172713555279,11,0.541411285379477,19.2444525234828,10,0.519630266841712
"886",47021,4021,892,-0.30276427,-78.21064647,4021,4021,4022,821,898,650,-0.30271004,-78.21059263,-0.3028456,-78.21064645,-0.30262871,-78.21056572,17.560315758354,0,0,17.564823783743,1,0.0569319688208626
"887",47022,4019,14038,-0.30276406,-78.20981169,4020,4019,4021,13894,14055,13845,-0.30273693,-78.20973091,-0.30281829,-78.20986553,-0.30265559,-78.209704,17.9925741007628,1,0.0555784844569629,17.0149768907676,2,0.117543503751992
"888",47023,4019,13939,-0.30276405,-78.20978476,4020,4019,4022,13873,14055,13579,-0.30270981,-78.20970399,-0.30281829,-78.20986553,-0.30262848,-78.20967708,21.6608259743615,1,0.0461662912200872,19.2727070418133,3,0.155660540758043
"889",47024,4020,539,-0.30276374,-78.20857298,4021,4019,4021,536,542,533,-0.30268241,-78.208573,-0.30284507,-78.20857296,-0.30260108,-78.20857302,18.1072289199112,2,0.110453123934427,18.1072289199112,1,0.0552265619672137
"890",47025,4019,6455,-0.30276348,-78.20757663,4020,4018,4021,6452,6548,6449,-0.30268215,-78.20757665,-0.30284481,-78.20757661,-0.30260082,-78.20757667,18.107228919916,2,0.110453123934398,18.1072289199105,2,0.110453123934432
"891",47026,4019,2018,-0.30276346,-78.20749585,4020,4018,4021,1997,2030,1929,-0.30268213,-78.20749587,-0.30284479,-78.20752275,-0.30260079,-78.20746896,18.5895819256004,2,0.107587142519097,18.3540762426157,2,0.108967619702716
"892",47027,4019,1354,-0.30276344,-78.20741506,4021,4018,4023,1345,1360,1299,-0.3026821,-78.20738815,-0.30284477,-78.20744197,-0.30262786,-78.20730738,19.0736910240403,3,0.157284712026573,19.273578747142,4,0.207538000725119
"893",47028,4060,961,-0.30276312,-78.20620328,4060,4056,4060,951,972,831,-0.30281733,-78.20614941,-0.30268181,-78.20625716,-0.30287153,-78.20609554,19.3657139317049,4,0.206550608673989,17.0141605069954,0,0
"894",47029,4063,424,-0.30276302,-78.20579936,4065,4062,4066,398,523,367,-0.30270878,-78.20571859,-0.30284436,-78.20585319,-0.30265454,-78.20566475,21.6883631881491,3,0.138323024839387,19.2448370482835,3,0.155885965283742
"895",47030,4071,1228,-0.30276267,-78.20445294,4069,4069,4074,776,1276,757,-0.30284401,-78.20450678,-0.30281691,-78.20453371,-0.3026813,-78.20431832,21.6889775296857,0,0,17.5104941230142,3,0.171325833464463
"896",47031,4071,1227,-0.30276266,-78.20442601,4070,4070,4073,765,1257,751,-0.302844,-78.20447985,-0.30278979,-78.20450679,-0.30289819,-78.20437212,20.3444373620333,0,0,16.2360276337432,2,0.123182840354584
"897",47032,4092,696,-0.30276252,-78.20388745,4098,4088,4088,565,702,665,-0.30281672,-78.20380665,-0.30270832,-78.20394132,-0.30295231,-78.20396818,19.3373898695787,10,0.517132874056174,22.9591949458138,-4,-0.174222136683818
"898",47033,4094,694,-0.30276251,-78.20386052,4098,4088,4090,565,702,664,-0.30281672,-78.20380665,-0.30270832,-78.20394132,-0.3029523,-78.20394126,19.3375593812887,10,0.517128340905116,22.959630688971,-4,-0.174218830180115
"899",47097,4021,895,-0.30279138,-78.21064646,4021,4020,4022,821,899,654,-0.30271004,-78.21059263,-0.30287271,-78.21064644,-0.30265582,-78.21056571,19.9115646590679,1,0.0502220702954446,17.5648237729633,1,0.0569319688558023
"900",47098,4019,14047,-0.30279117,-78.20983861,4020,4019,4020,13910,14077,13873,-0.30273693,-78.20975784,-0.30281831,-78.20991939,-0.30270981,-78.20970399,20.3166402445263,1,0.0492207366948589,17.5099182677971,1,0.0571104893070302
"901",47099,4020,540,-0.30279085,-78.20857298,4020,4019,4021,537,709,534,-0.30270952,-78.208573,-0.30287217,-78.20857295,-0.30262819,-78.20857302,18.1061160672523,1,0.0552299563465548,18.1072289199112,1,0.0552265619672137
"902",47100,4018,6546,-0.30279059,-78.20757662,4020,4018,4021,6453,6549,6450,-0.30270926,-78.20757665,-0.30287192,-78.2075766,-0.30262793,-78.20757667,18.1072292620966,2,0.110453121847115,18.1072292278792,3,0.165679683083759
"903",47101,4018,2028,-0.30279057,-78.20752277,4020,4018,4021,1998,2031,1930,-0.30270924,-78.20749586,-0.3028719,-78.20752275,-0.3026279,-78.20746895,18.5899315464201,2,0.10758511912784,19.0736910298025,3,0.157284711979056
"904",47102,4019,1355,-0.30279055,-78.20741505,4020,4018,4022,1347,1361,1302,-0.30270922,-78.20741507,-0.30287188,-78.20744196,-0.30265498,-78.2073343,18.5899315389127,2,0.107585119171288,17.5657801611712,3,0.170786607396547
"905",47103,4020,301,-0.30279053,-78.20733427,NA,4018,NA,NA,344,NA,NA,NA,-0.30287186,-78.20736118,NA,NA,NA,NA,NA,NA,NA,NA
"906",47104,4060,960,-0.30279022,-78.20617635,4060,4058,4061,836,964,544,-0.30284443,-78.20612248,-0.30273602,-78.20623022,-0.30287152,-78.20604169,17.0141605462267,2,0.11754914352466,17.5102760239415,1,0.0571093224705718
"907",47105,4063,497,-0.30279013,-78.20579935,4064,4062,4065,405,523,380,-0.30273589,-78.20574551,-0.30284436,-78.20585319,-0.30268166,-78.20569167,17.014192579327,2,0.117548922211571,17.0141926044894,2,0.117548922037727
"908",47106,4070,1257,-0.30278979,-78.20450679,4071,4069,4073,1227,2055,764,-0.30276266,-78.20442601,-0.30284402,-78.20456063,-0.30270843,-78.20437217,17.9925740705127,2,0.111156969100809,17.5099182682202,3,0.171331467916951
"909",47107,4070,1256,-0.30278978,-78.20447986,4072,4069,4074,1169,2055,758,-0.30273554,-78.20439909,-0.30284402,-78.20456063,-0.30268131,-78.20434525,21.6608259389343,3,0.138498873886782,19.2441385205954,4,0.207855498219322
"910",47108,4096,690,-0.30278962,-78.20383358,4100,4090,4088,562,699,665,-0.30284382,-78.20377971,-0.30273542,-78.20391438,-0.30295231,-78.20396818,19.3373898567323,10,0.517132874399722,23.5052073186355,-8,-0.340350114404538
"911",47194,4021,897,-0.30281849,-78.21064646,4021,4020,4022,851,900,756,-0.30273716,-78.21061955,-0.30289982,-78.21064644,-0.30268292,-78.21056571,18.5899315435467,1,0.0537925595722346,17.5657801500437,1,0.0569288691682454
"912",47195,4019,14102,-0.30281831,-78.20994632,4019,4018,4019,14055,14119,14038,-0.30281829,-78.20986553,-0.30287255,-78.21000016,-0.30276406,-78.20981169,17.5008676098386,1,0.0571400242715867,16.1577444272849,0,0
"913",47196,4019,14077,-0.30281831,-78.20991939,4019,4018,4019,14047,14119,13939,-0.30279117,-78.20983861,-0.30287255,-78.21000016,-0.30276405,-78.20978476,20.3166401884957,1,0.0492207368306029,16.1581605242016,0,0
"914",47197,4019,14056,-0.3028183,-78.20989246,4019,4018,4020,14038,14118,13910,-0.30276406,-78.20981169,-0.30284543,-78.20997324,-0.30273693,-78.20975784,20.3162857285199,1,0.0492215955890109,17.5104940584269,1,0.0571086113654659
"915",47198,4019,14055,-0.30281829,-78.20986553,4019,4019,4020,14038,14102,13894,-0.30276406,-78.20981169,-0.30281831,-78.20994632,-0.30273693,-78.20973091,17.5000776061802,0,0,17.5099182345063,1,0.0571104894156119
"916",47199,4020,541,-0.30281796,-78.20857297,4020,4018,4021,538,711,535,-0.30273663,-78.20857299,-0.30289928,-78.20854602,-0.3026553,-78.20857301,18.5902744829472,2,0.107583134495114,18.1072289199164,1,0.0552265619671979
"917",47200,4018,6547,-0.3028177,-78.20757662,4019,4017,4020,6454,8719,6451,-0.30273637,-78.20757664,-0.30289903,-78.2075766,-0.30265504,-78.20757666,18.1072289199164,2,0.110453123934396,18.1072289199164,2,0.110453123934396
"918",47201,4018,2029,-0.30281768,-78.20752276,4019,4017,4020,1999,2032,1996,-0.30273635,-78.20749585,-0.30289901,-78.20752274,-0.30265502,-78.20749587,18.5899315436225,2,0.10758511914403,18.3529779500104,2,0.108974140624349
"919",47202,4018,1359,-0.30281766,-78.20744198,4020,4017,4021,1348,1716,1345,-0.30273633,-78.20741507,-0.30289899,-78.20744195,-0.3026821,-78.20738815,18.5899318857936,3,0.161377675745687,16.236664823126,3,0.184767009276873
"920",47203,4019,303,-0.30281764,-78.20736119,NA,4018,NA,NA,352,NA,NA,NA,-0.30287187,-78.20741503,NA,NA,NA,NA,NA,NA,NA,NA
"921",47204,4020,338,-0.30281763,-78.20730733,NA,4018,NA,NA,344,NA,NA,NA,-0.30287186,-78.20736118,NA,NA,NA,NA,NA,NA,NA,NA
"922",47205,4060,951,-0.30281733,-78.20614941,4060,4060,4061,831,961,543,-0.30287153,-78.20609554,-0.30276312,-78.20620328,-0.30287151,-78.20601476,17.0141605250877,0,0,16.1568989179134,1,0.061893065314117
"923",47206,4062,502,-0.30281724,-78.20582627,4064,4061,4065,417,538,398,-0.3027359,-78.20577244,-0.30287148,-78.20588012,-0.30270878,-78.20571859,19.3662257207689,3,0.154908862638254,17.0134025756609,3,0.176331570751858
"924",47207,4068,336,-0.30281701,-78.20491071,NA,4067,NA,NA,363,NA,NA,NA,-0.30289833,-78.20488376,NA,NA,NA,NA,NA,NA,NA,NA
"925",47208,4069,1276,-0.30281691,-78.20453371,4071,4068,4072,1228,2285,1169,-0.30276267,-78.20445294,-0.30287114,-78.20458756,-0.30273554,-78.20439909,19.3378985475374,3,0.155135781306601,17.5104940600682,3,0.171325834080339
"926",47209,4098,565,-0.30281672,-78.20380665,4103,4094,4106,560,694,553,-0.30284381,-78.20372586,-0.30276251,-78.20386052,-0.3028709,-78.20367199,17.9929865178555,9,0.500194894886893,16.1579316354148,8,0.495112875862508
"927",47288,4021,898,-0.3028456,-78.21064645,4021,4020,4021,892,901,821,-0.30276427,-78.21064647,-0.30292693,-78.21064643,-0.30271004,-78.21059263,18.1072289199112,1,0.0552265619672137,16.2362540246767,0,0
"928",47289,4018,14118,-0.30284543,-78.20997324,4019,4018,4019,14056,14120,14047,-0.3028183,-78.20989246,-0.30289966,-78.21002708,-0.30279117,-78.20983861,17.9925740050912,1,0.0555784847524896,16.1581604894313,1,0.0618882329244146
"929",47290,4019,542,-0.30284507,-78.20857296,4020,4017,4021,539,712,536,-0.30276374,-78.20857298,-0.30292638,-78.20851908,-0.30268241,-78.208573,19.9118532727378,3,0.150664027045008,18.1072289199112,2,0.110453123934427
"930",47291,4018,6548,-0.30284481,-78.20757661,4019,4017,4020,6455,8722,6452,-0.30276348,-78.20757663,-0.30292614,-78.20760352,-0.30268215,-78.20757665,18.5899315342078,2,0.107585119198516,18.107228919916,2,0.110453123934398
"931",47292,4018,2030,-0.30284479,-78.20752275,4019,4017,4020,2018,2505,1997,-0.30276346,-78.20749585,-0.30292611,-78.20746888,-0.30268213,-78.20749587,20.3945194521158,2,0.0980655614218217,18.3527964238714,2,0.108975218479436
"932",47293,4018,1360,-0.30284477,-78.20744197,4019,4019,4021,1354,2018,1345,-0.30276344,-78.20741506,-0.30276346,-78.20749585,-0.3026821,-78.20738815,20.3945559190308,0,0,19.0736910208361,3,0.157284712052995
"933",47294,4018,349,-0.30284476,-78.20738811,4020,4020,NA,338,365,NA,-0.30281763,-78.20730733,-0.30287184,-78.20728039,NA,NA,21.8501565117252,0,0,NA,NA,NA
"934",47295,4019,341,-0.30284474,-78.20733426,NA,4018,NA,NA,352,NA,NA,NA,-0.30287187,-78.20741503,NA,NA,NA,NA,NA,NA,NA,NA
"935",47296,4060,836,-0.30284443,-78.20612248,4061,4060,4061,544,960,541,-0.30287152,-78.20604169,-0.30279022,-78.20617635,-0.3028715,-78.2059609,17.9929864852566,1,0.0555772106436802,18.2374324063738,1,0.0548322799897266
"936",47297,4062,523,-0.30284436,-78.20585319,4063,4061,4064,497,540,405,-0.30279013,-78.20579935,-0.30287149,-78.20593397,-0.30273589,-78.20574551,17.9925740064844,2,0.111156969496372,17.0141925612549,2,0.117548922336429
"937",47298,4068,337,-0.30284411,-78.2049107,NA,4067,NA,NA,364,NA,NA,NA,-0.30292544,-78.20488375,NA,NA,NA,NA,NA,NA,NA,NA
"938",47299,4069,2055,-0.30284402,-78.20456063,4070,4068,4071,1257,2287,1227,-0.30278979,-78.20450679,-0.30287115,-78.20464141,-0.30276266,-78.20442601,17.9925740065377,2,0.111156969496043,17.509918204069,2,0.114220979029773
"939",47300,4069,777,-0.30284402,-78.20453371,4071,4070,4073,764,1256,764,-0.302844,-78.20445292,-0.30278978,-78.20447986,-0.30270843,-78.20437217,17.5016518499219,1,0.0571374638562738,23.4773547664748,4,0.170376945775506
"940",47301,4069,776,-0.30284401,-78.20450678,4071,4071,4073,763,1228,764,-0.30284399,-78.20442599,-0.30276267,-78.20445294,-0.30270843,-78.20437217,19.8519408671364,0,0,21.2679324905501,4,0.188076579694679
"941",47302,4070,765,-0.302844,-78.20447985,4072,4071,4073,757,1227,764,-0.30287109,-78.20439906,-0.30276266,-78.20442601,-0.30270843,-78.20437217,20.3440759867716,1,0.0491543582834744,19.2727069868466,3,0.155660541201994
"942",47303,4071,764,-0.302844,-78.20445292,4073,4069,4074,751,777,758,-0.30289819,-78.20437212,-0.30284402,-78.20453371,-0.30268131,-78.20434525,19.8234605282207,4,0.201781116586864,21.7174430507689,3,0.138137808994682
"943",47304,4071,763,-0.30284399,-78.20442599,4073,4069,4074,751,776,758,-0.30289819,-78.20437212,-0.30284401,-78.20450678,-0.30268131,-78.20434525,17.5000617549379,4,0.228570621979168,20.2171482663973,3,0.148388880591348
"944",47305,4100,562,-0.30284382,-78.20377971,4105,4096,4109,554,690,549,-0.30287091,-78.20369892,-0.30278962,-78.20383358,-0.30287089,-78.20361814,17.9921968970448,9,0.500216846864223,18.2363345291975,9,0.493520229385486
"945",47306,4102,561,-0.30284381,-78.20375279,4106,4096,4111,553,690,546,-0.3028709,-78.20367199,-0.30278962,-78.20383358,-0.30289799,-78.2035912,20.3157266273956,10,0.492229501971891,18.9720782619871,9,0.474381344822545
"946",47307,4103,560,-0.30284381,-78.20372586,4108,4098,4111,550,565,546,-0.3028709,-78.20364507,-0.30281672,-78.20380665,-0.30289799,-78.2035912,18.9710228787768,10,0.527119705874541,16.1579316006589,8,0.4951128769275
"947",47433,4020,899,-0.30287271,-78.21064644,4021,4020,4021,895,902,821,-0.30279138,-78.21064646,-0.30295404,-78.21064642,-0.30271004,-78.21059263,18.1072289199112,1,0.0552265619672137,19.0733413908535,1,0.0524291984035656
"948",47434,4018,14119,-0.30287255,-78.21000016,4019,4018,4019,14102,14121,14055,-0.30281831,-78.20994632,-0.30292678,-78.210054,-0.30281829,-78.20986553,17.0141925151202,1,0.0587744613275841,16.1581604559695,1,0.0618882330525786
"949",47435,4019,709,-0.30287217,-78.20857295,4020,4017,4020,540,712,537,-0.30279085,-78.20857298,-0.30292638,-78.20851908,-0.30270952,-78.208573,17.5599766330223,3,0.170843051941104,18.1061160330117,1,0.0552299564510006
