203,1,-0.328583932,-78.20057941,4111.22,6/18/2021,16:46:51,11:46:51,,,,,,,,,,,,,,,,,,
204,1,-0.328581836,-78.20059257,4111.22,6/18/2021,16:47:01,11:47:01,,,,,,,,,,,,,,,,,,
205,1,-0.328585859,-78.20059332,4110.25,6/18/2021,16:47:11,11:47:11,,,,,,,,,,,,,,,,,,
206,1,-0.328586865,-78.2005862,4110.25,6/18/2021,16:47:21,11:47:21,,,,,,,,,,,,,,,,,,
207,1,-0.328586027,-78.20059391,4109.77,6/18/2021,16:47:31,11:47:31,,,,,,,,,,,,,,,,,,
208,1,-0.3285872,-78.20058527,4110.25,6/18/2021,16:47:41,11:47:41,,,,,,,,,,,,,,,,,,
209,1,-0.32857798,-78.20059701,4108.81,6/18/2021,16:47:51,11:47:51,,,,,,,,,,,,,,,,,,
210,1,-0.328582171,-78.20059625,4108.81,6/18/2021,16:48:01,11:48:01,,,,,,,,,,,,,,,,,,
211,1,-0.328577394,-78.20060086,4107.85,6/18/2021,16:48:11,11:48:11,,,,,,,,,,,,,,,,,,
212,1,-0.328591056,-78.20058301,4109.29,6/18/2021,16:48:21,11:48:21,,,,,,,,,,,,,,,,,,
213,1,-0.328598935,-78.20059273,4110.25,6/18/2021,16:48:31,11:48:31,,,,,,,,,,,,,,,,,,
214,1,-0.328616453,-78.20059575,4110.73,6/18/2021,16:48:41,11:48:41,,,,,,,,,,,,,,,,,,
215,1,-0.328606814,-78.20059701,4111.7,6/18/2021,16:48:51,11:48:51,,,,,,,,,,,,,,,,,,
216,1,-0.328591056,-78.20058712,4111.22,6/18/2021,16:49:01,11:49:01,,,,,,,,,,,,,,,,,,
217,1,-0.328605557,-78.200595,4110.25,6/18/2021,16:49:11,11:49:11,,,,,,,,,,,,,,,,,,
218,1,-0.328598432,-78.20061939,4109.77,6/18/2021,16:49:21,11:49:21,,,,,,,,,,,,,,,,,,
219,1,-0.328607652,-78.20062727,4110.25,6/18/2021,16:49:31,11:49:31,,,,,,,,,,,,,,,,,,
220,1,-0.328612765,-78.20062282,4110.25,6/18/2021,16:49:41,11:49:41,,,,,,,,,,,,,,,,,,
221,1,-0.328618297,-78.20060179,4110.73,6/18/2021,16:49:51,11:49:51,,,,,,,,,,,,,,,,,,
222,1,-0.328598768,-78.20059307,4110.25,6/18/2021,16:50:01,11:50:01,,,,,,,,,,,,,,,,,,
223,1,-0.328569096,-78.20059307,4110.25,6/18/2021,16:50:11,11:50:11,,,,,,,,,,,,,,,,,,
224,1,-0.328577897,-78.20058402,4109.29,6/18/2021,16:50:21,11:50:21,,,,,,,,,,,,,,,,,,
225,1,-0.328583345,-78.20059223,4108.81,6/18/2021,16:50:31,11:50:31,,,,,,,,,,,,,,,,,,
226,1,-0.328586865,-78.20059986,4107.37,6/18/2021,16:50:41,11:50:41,,,,,,,,,,,,,,,,,,
227,1,-0.328587452,-78.20060606,4107.37,6/18/2021,16:50:51,11:50:51,,,,,,,,,,,,,,,,,,
228,1,-0.328591056,-78.20061084,4106.41,6/18/2021,16:51:01,11:51:01,,,,,,,,,,,,,,,,,,
229,1,-0.328595331,-78.20061386,4105.93,6/18/2021,16:51:11,11:51:11,,,,,,,,,,,,,,,,,,
230,1,-0.328571023,-78.20060095,4105.45,6/18/2021,16:51:21,11:51:21,,,,,,,,,,,,,,,,,,
231,1,-0.328578483,-78.20059491,4106.41,6/18/2021,16:51:31,11:51:31,,,,,,,,,,,,,,,,,,
232,1,-0.328587452,-78.20058636,4106.89,6/18/2021,16:51:41,11:51:41,,,,,,,,,,,,,,,,,,
233,1,-0.32860212,-78.20057874,4108.33,6/18/2021,16:51:51,11:51:51,,,,,,,,,,,,,,,,,,
234,1,-0.328587955,-78.20059039,4109.29,6/18/2021,16:52:01,11:52:01,,,,,,,,,,,,,,,,,,
235,1,-0.328588039,-78.20059416,4109.77,6/18/2021,16:52:11,11:52:11,,,,,,,,,,,,,,,,,,
236,1,-0.328586195,-78.20058594,4109.29,6/18/2021,16:52:21,11:52:21,,,,,,,,,,,,,,,,,,
237,1,-0.328589464,-78.20057714,4110.25,6/18/2021,16:52:31,11:52:31,,,,,,,,,,,,,,,,,,
238,1,-0.328582004,-78.20059743,4108.81,6/18/2021,16:52:41,11:52:41,,,,,,,,,,,,,,,,,,
239,1,-0.328591894,-78.20057656,4109.77,6/18/2021,16:52:51,11:52:51,,,,,,,,,,,,,,,,,,
240,1,-0.328589547,-78.20058075,4108.81,6/18/2021,16:53:01,11:53:01,,,,,,,,,,,,,,,,,,
241,1,-0.328583512,-78.20059206,4105.93,6/18/2021,16:53:11,11:53:11,,,,,,,,,,,,,,,,,,
242,1,-0.328574963,-78.20060028,4105.93,6/18/2021,16:53:21,11:53:21,,,,,,,,,,,,,,,,,,
243,1,-0.328576555,-78.20059164,4105.93,6/18/2021,16:53:31,11:53:31,,,,,,,,,,,,,,,,,,
244,1,-0.328582171,-78.2005774,4106.41,6/18/2021,16:53:41,11:53:41,,,,,,,,,,,,,,,,,,
245,1,-0.328573119,-78.20057488,4104.49,6/18/2021,16:53:51,11:53:51,,,,,,,,,,,,,,,,,,
246,1,-0.32856985,-78.20059969,4104.97,6/18/2021,16:54:01,11:54:01,,,,,,,,,,,,,,,,,,
247,1,-0.328579741,-78.20059793,4104.01,6/18/2021,16:54:11,11:54:11,,,,,,,,,,,,,,,,,,
248,1,-0.328579573,-78.20058888,4104.01,6/18/2021,16:54:21,11:54:21,,,,,,,,,,,,,,,,,,
249,1,-0.328578819,-78.20058226,4104.01,6/18/2021,16:54:31,11:54:31,,,,,,,,,,,,,,,,,,
250,1,-0.328559708,-78.20057664,4104.49,6/18/2021,16:54:41,11:54:41,,,,,,,,,,,,,,,,,,
251,1,-0.328584937,-78.20058729,4104.01,6/18/2021,16:54:51,11:54:51,,,,,,,,,,,,,,,,,,
252,1,-0.32859969,-78.20061084,4105.93,6/18/2021,16:55:01,11:55:01,,,,,,,,,,,,,,,,,,
253,1,-0.328593319,-78.20059676,4106.89,6/18/2021,16:55:11,11:55:11,,,,,,,,,,,,,,,,,,
254,1,-0.328570772,-78.20060916,4106.41,6/18/2021,16:55:21,11:55:21,,,,,,,,,,,,,,,,,,
255,1,-0.328575633,-78.20059483,4104.97,6/18/2021,16:55:31,11:55:31,,,,,,,,,,,,,,,,,,
256,1,-0.328579908,-78.20058812,4105.45,6/18/2021,16:55:41,11:55:41,,,,,,,,,,,,,,,,,,
257,1,-0.328574795,-78.20059449,4105.45,6/18/2021,16:55:51,11:55:51,,,,,,,,,,,,,,,,,,
258,1,-0.328574628,-78.20059885,4104.49,6/18/2021,16:56:01,11:56:01,,,,,,,,,,,,,,,,,,
259,1,-0.328572448,-78.2006007,4104.97,6/18/2021,16:56:11,11:56:11,,,,,,,,,,,,,,,,,,
260,1,-0.328574628,-78.20059634,4105.45,6/18/2021,16:56:21,11:56:21,,,,,,,,,,,,,,,,,,
261,1,-0.328578148,-78.2006007,4105.45,6/18/2021,16:56:31,11:56:31,,,,,,,,,,,,,,,,,,
262,1,-0.32856524,-78.20059776,4105.45,6/18/2021,16:56:41,11:56:41,,,,,,,,,,,,,,,,,,
263,1,-0.328569934,-78.20060237,4104.49,6/18/2021,16:56:51,11:56:51,,,,,,,,,,,,,,,,,,
264,1,-0.328572197,-78.2005976,4104.97,6/18/2021,16:57:01,11:57:01,,,,,,,,,,,,,,,,,,
265,1,-0.328575885,-78.20060011,4105.45,6/18/2021,16:57:11,11:57:11,,,,,,,,,,,,,,,,,,
266,1,-0.328573538,-78.20060162,4104.97,6/18/2021,16:57:21,11:57:21,,,,,,,,,,,,,,,,,,
267,1,-0.32857094,-78.20060648,4104.01,6/18/2021,16:57:31,11:57:31,,,,,,,,,,,,,,,,,,
268,1,-0.328575969,-78.20060556,4104.01,6/18/2021,16:57:41,11:57:41,,,,,,,,,,,,,,,,,,
269,1,-0.32858477,-78.20061201,4104.01,6/18/2021,16:57:51,11:57:51,,,,,,,,,,,,,,,,,,
270,1,-0.328592062,-78.20061319,4103.52,6/18/2021,16:58:01,11:58:01,,,,,,,,,,,,,,,,,,
271,1,-0.328643695,-78.2006183,4102.56,6/18/2021,16:58:11,11:58:11,,,,,,,,,,,,,,,,,,
272,1,-0.32866993,-78.20060254,4103.04,6/18/2021,16:58:21,11:58:21,,,,,,,,,,,,,,,,,,
273,1,-0.328694405,-78.20060648,4103.04,6/18/2021,16:58:31,11:58:31,,,,,,,,,,,,,,,,,,
274,1,-0.328739164,-78.20060656,4104.01,6/18/2021,16:58:41,11:58:41,,,,,,,,,,,,,,,,,,
275,1,-0.328781661,-78.20061226,4103.04,6/18/2021,16:58:51,11:58:51,,,,,,,,,,,,,,,,,,
276,1,-0.328789372,-78.20060841,4103.04,6/18/2021,16:59:01,11:59:01,,,,,,,,,,,,,,,,,,
277,1,-0.328790043,-78.20059692,4102.56,6/18/2021,16:59:11,11:59:11,,,,,,,,,,,,,,,,,,
278,1,-0.328789288,-78.20059299,4102.56,6/18/2021,16:59:21,11:59:21,,,,,,,,,,,,,,,,,,
279,1,-0.328795156,-78.2006064,4102.08,6/18/2021,16:59:31,11:59:31,,,,,,,,,,,,,,,,,,
280,1,-0.328788031,-78.20061117,4101.6,6/18/2021,16:59:41,11:59:41,,,,,,,,,,,,,,,,,,
281,1,-0.328786606,-78.20060682,4101.6,6/18/2021,16:59:51,11:59:51,,,,,,,,,,,,,,,,,,
282,1,-0.328780822,-78.20060656,4101.12,6/18/2021,17:00:01,12:00:01,,,,,,,,,,,,,,,,,,
283,1,-0.328774117,-78.20060405,4101.12,6/18/2021,17:00:11,12:00:11,,,,,,,,,,,,,,,,,,
284,1,-0.328773614,-78.20060271,4102.56,6/18/2021,17:00:21,12:00:21,,,,,,,,,,,,,,,,,,
285,1,-0.32877923,-78.2006007,4104.01,6/18/2021,17:00:31,12:00:31,,,,,,,,,,,,,,,,,,
286,1,-0.328780487,-78.2005991,4104.01,6/18/2021,17:00:41,12:00:41,,,,,,,,,,,,,,,,,,
287,1,-0.328783086,-78.20060296,4103.52,6/18/2021,17:00:51,12:00:51,,,,,,,,,,,,,,,,,,
288,1,-0.3287856,-78.20060397,4102.56,6/18/2021,17:01:01,12:01:01,,,,,,,,,,,,,,,,,,
289,1,-0.32878384,-78.2006017,4101.6,6/18/2021,17:01:11,12:01:11,,,,,,,,,,,,,,,,,,
290,1,-0.328775709,-78.20060271,4102.56,6/18/2021,17:01:21,12:01:21,,,,,,,,,,,,,,,,,,
291,1,-0.328781744,-78.20059801,4103.04,6/18/2021,17:01:31,12:01:31,,,,,,,,,,,,,,,,,,
292,1,-0.328784594,-78.20060614,4103.04,6/18/2021,17:01:41,12:01:41,,,,,,,,,,,,,,,,,,
293,1,-0.328779733,-78.20059248,4103.04,6/18/2021,17:01:51,12:01:51,,,,,,,,,,,,,,,,,,
294,1,-0.328767495,-78.20056834,4103.04,6/18/2021,17:02:01,12:02:01,,,,,,,,,,,,,,,,,,
295,1,-0.328752995,-78.20058016,4104.01,6/18/2021,17:02:11,12:02:11,,,,,,,,,,,,,,,,,,
296,1,-0.328740757,-78.20057128,4105.93,6/18/2021,17:02:21,12:02:21,,,,,,,,,,,,,,,,,,
297,1,-0.328764142,-78.20059642,4108.33,6/18/2021,17:02:31,12:02:31,,,,,,,,,,,,,,,,,,
298,1,-0.328780571,-78.20062039,4109.77,6/18/2021,17:02:41,12:02:41,,,,,,,,,,,,,,,,,,
299,1,-0.328795407,-78.20063213,4110.25,6/18/2021,17:02:51,12:02:51,,,,,,,,,,,,,,,,,,
300,1,-0.32878032,-78.20059324,4111.22,6/18/2021,17:03:01,12:03:01,,,,,,,,,,,,,,,,,,
301,1,-0.328777973,-78.20059785,4106.89,6/18/2021,17:03:11,12:03:11,,,,,,,,,,,,,,,,,,
302,1,-0.328777637,-78.20061654,4104.97,6/18/2021,17:03:21,12:03:21,,,,,,,,,,,,,,,,,,
303,1,-0.328779398,-78.20060765,4103.52,6/18/2021,17:03:31,12:03:31,,,,,,,,,,,,,,,,,,
304,1,-0.328775039,-78.20061017,4102.08,6/18/2021,17:03:41,12:03:41,,,,,,,,,,,,,,,,,,
305,1,-0.328770764,-78.20059215,4102.56,6/18/2021,17:03:51,12:03:51,,,,,,,,,,,,,,,,,,
306,1,-0.328771435,-78.20059827,4102.56,6/18/2021,17:04:01,12:04:01,,,,,,,,,,,,,,,,,,
307,1,-0.328771602,-78.20059055,4103.04,6/18/2021,17:04:11,12:04:11,,,,,,,,,,,,,,,,,,
308,1,-0.328769926,-78.20059173,4103.52,6/18/2021,17:04:21,12:04:21,,,,,,,,,,,,,,,,,,
309,1,-0.32877923,-78.20058938,4103.04,6/18/2021,17:04:31,12:04:31,,,,,,,,,,,,,,,,,,
310,1,-0.328785013,-78.2005929,4103.52,6/18/2021,17:04:41,12:04:41,,,,,,,,,,,,,,,,,,
311,1,-0.328788031,-78.20059902,4103.52,6/18/2021,17:04:51,12:04:51,,,,,,,,,,,,,,,,,,
312,1,-0.328784427,-78.2006007,4103.52,6/18/2021,17:05:01,12:05:01,,,,,,,,,,,,,,,,,,
313,1,-0.328792892,-78.20060749,4103.52,6/18/2021,17:05:11,12:05:11,,,,,,,,,,,,,,,,,,
314,1,-0.328793144,-78.20060313,4103.52,6/18/2021,17:05:21,12:05:21,,,,,,,,,,,,,,,,,,
315,1,-0.328789372,-78.20059148,4103.04,6/18/2021,17:05:31,12:05:31,,,,,,,,,,,,,,,,,,
316,1,-0.328786522,-78.20059416,4102.56,6/18/2021,17:05:41,12:05:41,,,,,,,,,,,,,,,,,,
317,1,-0.328787528,-78.20058603,4101.6,6/18/2021,17:05:51,12:05:51,,,,,,,,,,,,,,,,,,
318,1,-0.328791132,-78.20059508,4102.08,6/18/2021,17:06:01,12:06:01,,,,,,,,,,,,,,,,,,
319,1,-0.328783505,-78.20059542,4103.04,6/18/2021,17:06:11,12:06:11,,,,,,,,,,,,,,,,,,
320,1,-0.328777218,-78.20060045,4102.56,6/18/2021,17:06:21,12:06:21,,,,,,,,,,,,,,,,,,
321,1,-0.328776045,-78.20059936,4102.56,6/18/2021,17:06:31,12:06:31,,,,,,,,,,,,,,,,,,
322,1,-0.328778727,-78.20060086,4102.08,6/18/2021,17:06:41,12:06:41,,,,,,,,,,,,,,,,,,
323,1,-0.328784762,-78.20061226,4102.56,6/18/2021,17:06:51,12:06:51,,,,,,,,,,,,,,,,,,
324,1,-0.32878032,-78.20061109,4103.52,6/18/2021,17:07:01,12:07:01,,,,,,,,,,,,,,,,,,
325,1,-0.328784091,-78.20060824,4104.01,6/18/2021,17:07:11,12:07:11,,,,,,,,,,,,,,,,,,
326,1,-0.328777805,-78.2006048,4103.04,6/18/2021,17:07:21,12:07:21,,,,,,,,,,,,,,,,,,
327,1,-0.328778476,-78.20059592,4103.04,6/18/2021,17:07:31,12:07:31,,,,,,,,,,,,,,,,,,
328,1,-0.328789707,-78.20059357,4103.04,6/18/2021,17:07:41,12:07:41,,,,,,,,,,,,,,,,,,
329,1,-0.328754755,-78.20054261,4103.52,6/18/2021,17:07:51,12:07:51,,,,,,,,,,,,,,,,,,
330,1,-0.328718293,-78.20047002,4103.52,6/18/2021,17:08:01,12:08:01,,,,,,,,,,,,,,,,,,
331,1,-0.3287079,-78.20041646,4103.52,6/18/2021,17:08:11,12:08:11,,,,,,,,,,,,,,,,,,
332,1,-0.328726256,-78.20042292,4103.52,6/18/2021,17:08:21,12:08:21,,,,,,,,,,,,,,,,,,
333,1,-0.328773195,-78.20049835,4103.52,6/18/2021,17:08:31,12:08:31,,,,,,,,,,,,,,,,,,
334,1,-0.328779649,-78.20052819,4103.52,6/18/2021,17:08:41,12:08:41,,,,,,,,,,,,,,,,,,
335,1,-0.328773111,-78.2006017,4102.56,6/18/2021,17:08:51,12:08:51,,,,,,,,,,,,,,,,,,
336,1,-0.328768585,-78.20060103,4102.08,6/18/2021,17:09:01,12:09:01,,,,,,,,,,,,,,,,,,
337,1,-0.328771099,-78.2006178,4104.01,6/18/2021,17:09:11,12:09:11,,,,,,,,,,,,,,,,,,
338,1,-0.328781996,-78.2006162,4105.45,6/18/2021,17:09:21,12:09:21,,,,,,,,,,,,,,,,,,
339,1,-0.328788701,-78.20061612,4105.93,6/18/2021,17:09:31,12:09:31,,,,,,,,,,,,,,,,,,
340,1,-0.328777721,-78.2006297,4105.93,6/18/2021,17:09:41,12:09:41,,,,,,,,,,,,,,,,,,
341,1,-0.328785768,-78.20062039,4106.41,6/18/2021,17:09:51,12:09:51,,,,,,,,,,,,,,,,,,
342,1,-0.328781493,-78.20062333,4106.41,6/18/2021,17:10:01,12:10:01,,,,,,,,,,,,,,,,,,
343,1,-0.328778224,-78.20064026,4106.41,6/18/2021,17:10:11,12:10:11,,,,,,,,,,,,,,,,,,
344,1,-0.328779062,-78.20059575,4104.97,6/18/2021,17:10:21,12:10:21,,,,,,,,,,,,,,,,,,
345,1,-0.328742769,-78.20060078,4104.01,6/18/2021,17:10:31,12:10:31,,,,,,,,,,,,,,,,,,
346,1,-0.328673702,-78.20059634,4104.97,6/18/2021,17:10:41,12:10:41,,,,,,,,,,,,,,,,,,
347,1,-0.328616705,-78.20061872,4104.49,6/18/2021,17:10:51,12:10:51,,,,,,,,,,,,,,,,,,
348,1,-0.328601953,-78.20068904,4104.49,6/18/2021,17:11:01,12:11:01,,,,,,,,,,,,,,,,,,
349,1,-0.328496424,-78.20071318,4105.45,6/18/2021,17:11:11,12:11:11,,,,,,,,,,,,,,,,,,
350,1,-0.328387292,-78.20075057,4105.45,6/18/2021,17:11:21,12:11:21,,,,,,,,,,,,,,,,,,
351,1,-0.328285871,-78.20076867,4105.45,6/18/2021,17:11:31,12:11:31,,,,,,,,,,,,,,,,,,
352,1,-0.32823449,-78.2007654,4106.41,6/18/2021,17:11:41,12:11:41,,,,,,,,,,,,,,,,,,
353,1,-0.328247398,-78.20077797,4104.97,6/18/2021,17:11:51,12:11:51,,,,,,,,,,,,,,,,,,
354,1,-0.328231137,-78.20076624,4105.45,6/18/2021,17:12:01,12:12:01,,,,,,,,,,,,,,,,,,
355,1,-0.32821957,-78.2007561,4107.37,6/18/2021,17:12:11,12:12:11,,,,,,,,,,,,,,,,,,
356,1,-0.328235077,-78.20075358,4107.37,6/18/2021,17:12:21,12:12:21,,,,,,,,,,,,,,,,,,
357,1,-0.328321075,-78.20076473,4104.97,6/18/2021,17:12:31,12:12:31,,,,,,,,,,,,,,,,,,
358,1,-0.328446552,-78.20073481,4104.01,6/18/2021,17:12:41,12:12:41,,,,,,,,,,,,,,,,,,
359,1,-0.328575131,-78.20070111,4103.52,6/18/2021,17:12:51,12:12:51,,,,,,,,,,,,,,,,,,
360,1,-0.328606898,-78.20063439,4103.04,6/18/2021,17:13:01,12:13:01,,,,,,,,,,,,,,,,,,
361,1,-0.328655597,-78.20061201,4103.04,6/18/2021,17:13:11,12:13:11,,,,,,,,,,,,,,,,,,
362,1,-0.328704296,-78.20060849,4102.56,6/18/2021,17:13:21,12:13:21,,,,,,,,,,,,,,,,,,
363,1,-0.32877529,-78.20060858,4101.6,6/18/2021,17:13:31,12:13:31,,,,,,,,,,,,,,,,,,
364,1,-0.328777302,-78.20060816,4100.64,6/18/2021,17:13:41,12:13:41,,,,,,,,,,,,,,,,,,
365,1,-0.328779565,-78.20059952,4100.64,6/18/2021,17:13:51,12:13:51,,,,,,,,,,,,,,,,,,
366,1,-0.328781744,-78.20060371,4100.64,6/18/2021,17:14:01,12:14:01,,,,,,,,,,,,,,,,,,
367,1,-0.328788199,-78.20060614,4101.12,6/18/2021,17:14:11,12:14:11,,,,,,,,,,,,,,,,,,
368,1,-0.32878669,-78.20060405,4101.6,6/18/2021,17:14:21,12:14:21,,,,,,,,,,,,,,,,,,
369,1,-0.328784678,-78.20060556,4102.56,6/18/2021,17:14:31,12:14:31,,,,,,,,,,,,,,,,,,
370,1,-0.328779146,-78.20060941,4102.56,6/18/2021,17:14:41,12:14:41,,,,,,,,,,,,,,,,,,
371,1,-0.328781242,-78.20061419,4102.56,6/18/2021,17:14:51,12:14:51,,,,,,,,,,,,,,,,,,
372,1,-0.328781996,-78.20061193,4104.01,6/18/2021,17:15:01,12:15:01,,,,,,,,,,,,,,,,,,
373,1,-0.328778392,-78.20060715,4103.52,6/18/2021,17:15:11,12:15:11,,,,,,,,,,,,,,,,,,
374,1,-0.328779649,-78.20060916,4104.49,6/18/2021,17:15:21,12:15:21,,,,,,,,,,,,,,,,,,
375,1,-0.328769423,-78.20060413,4104.97,6/18/2021,17:15:31,12:15:31,,,,,,,,,,,,,,,,,,
376,1,-0.328773027,-78.20060774,4105.45,6/18/2021,17:15:41,12:15:41,,,,,,,,,,,,,,,,,,
377,1,-0.328778224,-78.20060682,4105.93,6/18/2021,17:15:51,12:15:51,,,,,,,,,,,,,,,,,,
378,1,-0.328777637,-78.20060271,4105.45,6/18/2021,17:16:01,12:16:01,,,,,,,,,,,,,,,,,,
379,1,-0.32877462,-78.20059609,4104.97,6/18/2021,17:16:11,12:16:11,,,,,,,,,,,,,,,,,,
380,1,-0.328774033,-78.20059382,4104.49,6/18/2021,17:16:21,12:16:21,,,,,,,,,,,,,,,,,,
381,1,-0.328774704,-78.20060195,4104.01,6/18/2021,17:16:31,12:16:31,,,,,,,,,,,,,,,,,,
382,1,-0.328793311,-78.20061117,4103.04,6/18/2021,17:16:41,12:16:41,,,,,,,,,,,,,,,,,,
383,1,-0.32877286,-78.20061109,4103.04,6/18/2021,17:16:51,12:16:51,,,,,,,,,,,,,,,,,,
384,1,-0.328771183,-78.2006178,4103.04,6/18/2021,17:17:01,12:17:01,,,,,,,,,,,,,,,,,,
385,1,-0.328803789,-78.2006131,4102.56,6/18/2021,17:17:11,12:17:11,,,,,,,,,,,,,,,,,,
386,1,-0.328833293,-78.20062517,4102.56,6/18/2021,17:17:21,12:17:21,,,,,,,,,,,,,,,,,,
387,1,-0.328848297,-78.20062953,4102.08,6/18/2021,17:17:31,12:17:31,,,,,,,,,,,,,,,,,,
388,1,-0.328859612,-78.20063364,4101.6,6/18/2021,17:17:41,12:17:41,,,,,,,,,,,,,,,,,,
389,1,-0.32886833,-78.20062517,4102.56,6/18/2021,17:17:51,12:17:51,,,,,,,,,,,,,,,,,,
390,1,-0.328877214,-78.20062199,4102.56,6/18/2021,17:18:01,12:18:01,,,,,,,,,,,,,,,,,,
391,1,-0.328874364,-78.20062794,4103.52,6/18/2021,17:18:11,12:18:11,,,,,,,,,,,,,,,,,,
392,1,-0.328871682,-78.20062861,4103.52,6/18/2021,17:18:21,12:18:21,,,,,,,,,,,,,,,,,,
393,1,-0.328880483,-78.2006266,4103.04,6/18/2021,17:18:31,12:18:31,,,,,,,,,,,,,,,,,,
394,1,-0.328881992,-78.20063355,4102.56,6/18/2021,17:18:41,12:18:41,,,,,,,,,,,,,,,,,,
395,1,-0.328878388,-78.20062601,4102.08,6/18/2021,17:18:51,12:18:51,,,,,,,,,,,,,,,,,,
396,1,-0.328885512,-78.20063557,4100.64,6/18/2021,17:19:01,12:19:01,,,,,,,,,,,,,,,,,,
397,1,-0.328889117,-78.20062609,4100.64,6/18/2021,17:19:11,12:19:11,,,,,,,,,,,,,,,,,,
398,1,-0.328895822,-78.20062291,4100.16,6/18/2021,17:19:21,12:19:21,,,,,,,,,,,,,,,,,,
399,1,-0.328891296,-78.2006219,4099.68,6/18/2021,17:19:31,12:19:31,,,,,,,,,,,,,,,,,,
400,1,-0.328898672,-78.20062266,4099.68,6/18/2021,17:19:41,12:19:41,,,,,,,,,,,,,,,,,,
401,1,-0.328901019,-78.20062827,4100.16,6/18/2021,17:19:51,12:19:51,,,,,,,,,,,,,,,,,,
402,1,-0.328899007,-78.20063783,4100.64,6/18/2021,17:20:01,12:20:01,,,,,,,,,,,,,,,,,,
403,1,-0.328909988,-78.20066373,4100.64,6/18/2021,17:20:11,12:20:11,,,,,,,,,,,,,,,,,,
404,1,-0.328940582,-78.20065535,4100.64,6/18/2021,17:20:21,12:20:21,,,,,,,,,,,,,,,,,,
405,1,-0.328945946,-78.20066876,4099.68,6/18/2021,17:20:31,12:20:31,,,,,,,,,,,,,,,,,,
406,1,-0.328946197,-78.20068343,4099.2,6/18/2021,17:20:41,12:20:41,,,,,,,,,,,,,,,,,,
407,1,-0.328971511,-78.20068661,4099.2,6/18/2021,17:20:51,12:20:51,,,,,,,,,,,,,,,,,,
408,1,-0.32899892,-78.20069675,4098.24,6/18/2021,17:21:01,12:21:01,,,,,,,,,,,,,,,,,,
409,1,-0.329022892,-78.20069633,4097.76,6/18/2021,17:21:11,12:21:11,,,,,,,,,,,,,,,,,,
410,1,-0.329044014,-78.20068334,4097.28,6/18/2021,17:21:21,12:21:21,,,,,,,,,,,,,,,,,,
411,1,-0.329048038,-78.20068242,4097.28,6/18/2021,17:21:31,12:21:31,,,,,,,,,,,,,,,,,,
412,1,-0.329047702,-78.20068368,4097.76,6/18/2021,17:21:41,12:21:41,,,,,,,,,,,,,,,,,,
413,1,-0.329043344,-78.2006841,4097.28,6/18/2021,17:21:51,12:21:51,,,,,,,,,,,,,,,,,,
414,1,-0.329052312,-78.20067429,4097.28,6/18/2021,17:22:01,12:22:01,,,,,,,,,,,,,,,,,,
415,1,-0.329033872,-78.20064873,4098.24,6/18/2021,17:22:11,12:22:11,,,,,,,,,,,,,,,,,,
416,1,-0.329011157,-78.20065283,4099.68,6/18/2021,17:22:21,12:22:21,,,,,,,,,,,,,,,,,,
417,1,-0.329013923,-78.20066256,4099.68,6/18/2021,17:22:31,12:22:31,,,,,,,,,,,,,,,,,,
418,1,-0.329009229,-78.20066289,4100.16,6/18/2021,17:22:41,12:22:41,,,,,,,,,,,,,,,,,,
419,1,-0.329002775,-78.20066675,4100.64,6/18/2021,17:22:51,12:22:51,,,,,,,,,,,,,,,,,,
420,1,-0.329003781,-78.20067144,4100.16,6/18/2021,17:23:01,12:23:01,,,,,,,,,,,,,,,,,,
421,1,-0.329008978,-78.20066524,4099.68,6/18/2021,17:23:11,12:23:11,,,,,,,,,,,,,,,,,,
422,1,-0.329003697,-78.20066096,4099.2,6/18/2021,17:23:21,12:23:21,,,,,,,,,,,,,,,,,,
423,1,-0.329002356,-78.20065644,4098.72,6/18/2021,17:23:31,12:23:31,,,,,,,,,,,,,,,,,,
424,1,-0.329000512,-78.20068376,4098.24,6/18/2021,17:23:41,12:23:41,,,,,,,,,,,,,,,,,,
425,1,-0.328995399,-78.20067203,4098.72,6/18/2021,17:23:51,12:23:51,,,,,,,,,,,,,,,,,,
426,1,-0.328996573,-78.20065803,4097.76,6/18/2021,17:24:01,12:24:01,,,,,,,,,,,,,,,,,,
427,1,-0.328998584,-78.20066289,4097.76,6/18/2021,17:24:11,12:24:11,,,,,,,,,,,,,,,,,,
428,1,-0.329008307,-78.20066256,4097.76,6/18/2021,17:24:21,12:24:21,,,,,,,,,,,,,,,,,,
429,1,-0.329008223,-78.20065132,4098.24,6/18/2021,17:24:31,12:24:31,,,,,,,,,,,,,,,,,,
430,1,-0.329003613,-78.2006618,4098.72,6/18/2021,17:24:41,12:24:41,,,,,,,,,,,,,,,,,,
431,1,-0.329002775,-78.20065979,4098.24,6/18/2021,17:24:51,12:24:51,,,,,,,,,,,,,,,,,,
432,1,-0.329002608,-78.2006504,4098.24,6/18/2021,17:25:01,12:25:01,,,,,,,,,,,,,,,,,,
433,1,-0.32900353,-78.20065686,4098.72,6/18/2021,17:25:11,12:25:11,,,,,,,,,,,,,,,,,,
434,1,-0.329005038,-78.20065266,4098.24,6/18/2021,17:25:21,12:25:21,,,,,,,,,,,,,,,,,,
435,1,-0.328994477,-78.20066272,4098.72,6/18/2021,17:25:31,12:25:31,,,,,,,,,,,,,,,,,,
